"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Other ethnicity","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","AO","Undeclared","55","[c]","22200","21260"
"New entrant CS","2022","Undeclared","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","EO","Undeclared","50","[c]","27600","27570"
"New entrant CS","2022","Undeclared","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","G7","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","HEO","Undeclared","50","[c]","32010","31830"
"New entrant CS","2022","Undeclared","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","SEO","Undeclared","35","[c]","40620","38750"
"New entrant CS","2022","Undeclared","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","Undeclared","45","[c]","34340","30060"
"New entrant CS","2022","Undeclared","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","AA","Heterosexual / straight","50","[c]","20380","20890"
"New entrant CS","2022","Undeclared","White","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","AO","Heterosexual / straight","225","[c]","21870","21260"
"New entrant CS","2022","Undeclared","White","AO","LGBO","55","[c]","21800","21260"
"New entrant CS","2022","Undeclared","White","AO","Undeclared","35","[c]","21590","21260"
"New entrant CS","2022","Undeclared","White","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","EO","Heterosexual / straight","180","[c]","26830","27230"
"New entrant CS","2022","Undeclared","White","EO","LGBO","45","[c]","26870","27570"
"New entrant CS","2022","Undeclared","White","EO","Undeclared","35","[c]","27030","27250"
"New entrant CS","2022","Undeclared","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","G7","Heterosexual / straight","40","[c]","52860","52040"
"New entrant CS","2022","Undeclared","White","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","HEO","Heterosexual / straight","115","[c]","31900","31540"
"New entrant CS","2022","Undeclared","White","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","HEO","Undeclared","35","[c]","32400","33000"
"New entrant CS","2022","Undeclared","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","SEO","Heterosexual / straight","70","[c]","40500","40080"
"New entrant CS","2022","Undeclared","White","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Unknown","Heterosexual / straight","145","[c]","29220","27610"
"New entrant CS","2022","Undeclared","White","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","AO","Heterosexual / straight","90","[c]","22300","21680"
"New entrant CS","2022","Unknown","Asian","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","AO","Unknown","45","[c]","21280","21250"
"New entrant CS","2022","Unknown","Asian","EO","Heterosexual / straight","155","[c]","27280","26970"
"New entrant CS","2022","Unknown","Asian","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","EO","Unknown","45","[c]","27510","26590"
"New entrant CS","2022","Unknown","Asian","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","HEO","Heterosexual / straight","85","[c]","32420","32330"
"New entrant CS","2022","Unknown","Asian","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","HEO","Unknown","35","[c]","33650","33080"
"New entrant CS","2022","Unknown","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","SEO","Heterosexual / straight","50","[c]","40730","40650"
"New entrant CS","2022","Unknown","Asian","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","EO","Heterosexual / straight","55","[c]","27610","27420"
"New entrant CS","2022","Unknown","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","EO","Heterosexual / straight","50","[c]","27620","27130"
