"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Intellectual Property Office","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Operational Delivery","Wales","Female","65","[c]","22840","21810"
"New entrant CS","2022","Intellectual Property Office","Operational Delivery","Wales","Male","45","[c]","22810","21810"
"New entrant CS","2022","Intellectual Property Office","Other","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Other","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Policy","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Policy","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Project Delivery","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Science and Engineering","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Science and Engineering","Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Security","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Security","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Social Research","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Social Research","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Unknown","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Unknown","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","North West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Operational Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Digital, Data and Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Digital, Data and Technology","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Medicine","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Medicine","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","South East (England)","Female","30","[c]","27610","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","South East (England)","Male","45","[c]","29300","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Operational Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Policy","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Policy","South East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Property","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Medicine","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Medicine","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Other","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Other","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Other","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Property","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Property","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","East of England","Male","[c]","[c]","[c]","[c]"
