"Status","Year","Age","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Undeclared","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","Heterosexual / straight","40","[c]","27660","27190"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","Undeclared","65","[c]","33920","28170"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Other","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Policy","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","Unknown","135","[c]","47710","44950"
"New entrant CS","2022","40-49","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","Unknown","50","[c]","42040","38970"
"New entrant CS","2022","40-49","Unknown","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","Unknown","35","[c]","46030","36330"
"New entrant CS","2022","40-49","Unknown","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Intelligence Analysis","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","Unknown","30","[c]","48610","37650"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","Unknown","1770","[c]","27810","24880"
"New entrant CS","2022","40-49","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","Unknown","95","[c]","30680","26350"
"New entrant CS","2022","40-49","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Policy","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Policy","Unknown","65","[c]","42810","40000"
"New entrant CS","2022","40-49","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","Unknown","55","[c]","43660","40180"
"New entrant CS","2022","40-49","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","Unknown","35","[c]","40120","33080"
"New entrant CS","2022","40-49","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","Unknown","35","[c]","40450","37400"
"New entrant CS","2022","40-49","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Security","Unknown","35","[c]","28920","25000"
"New entrant CS","2022","40-49","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Statistics","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Tax","Unknown","95","[c]","27810","26590"
"New entrant CS","2022","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","565","[c]","40120","31540"
"New entrant CS","2022","40-49","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Commercial","Heterosexual / straight","75","[c]","34430","32670"
"New entrant CS","2022","40-49","White","Commercial","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Communications","Heterosexual / straight","40","[c]","49250","41890"
