"Status","Year","Organisation","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Female","Heterosexual / straight","35","[c]","27780","25000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Male","Heterosexual / straight","35","[c]","26480","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Female","Heterosexual / straight","85","[c]","33950","30000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Male","Heterosexual / straight","90","[c]","37960","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Science and Engineering","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Science and Engineering","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Science and Engineering","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Science and Engineering","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Science and Engineering","Male","Unknown","[c]","[c]","[c]","[c]"
