"Status","Year","Age","Disability","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Undeclared","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","AA/AO","50","[c]","21620","21260"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","EO","40","[c]","28080","27570"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","Unknown","60","[c]","33140","28660"
"New entrant CS","2022","40-49","Undeclared","Other","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Policy","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Tax","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","G6/G7","90","[c]","59440","57430"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","SEO/HEO","100","[c]","38080","37610"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","SEO/HEO","50","[c]","37350","37850"
"New entrant CS","2022","40-49","Unknown","Geography","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Intelligence Analysis","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","AA/AO","730","[c]","22080","21260"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","EO","390","[c]","27010","26590"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","G6/G7","65","[c]","56710","53360"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","SEO/HEO","160","[c]","35780","35050"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","Unknown","660","[c]","29920","28200"
"New entrant CS","2022","40-49","Unknown","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","AA/AO","55","[c]","21340","21170"
"New entrant CS","2022","40-49","Unknown","Other","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","SEO/HEO","30","[c]","35520","33550"
"New entrant CS","2022","40-49","Unknown","Other","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Planning","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Policy","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Policy","G6/G7","45","[c]","54270","52590"
"New entrant CS","2022","40-49","Unknown","Policy","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Policy","SEO/HEO","60","[c]","35890","36500"
"New entrant CS","2022","40-49","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Project Delivery","SEO/HEO","40","[c]","37490","40000"
"New entrant CS","2022","40-49","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Property","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Security","AA/AO","35","[c]","26450","25000"
"New entrant CS","2022","40-49","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Security","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Social Research","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Tax","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Tax","EO","40","[c]","26940","26590"
"New entrant CS","2022","40-49","Unknown","Tax","SEO/HEO","40","[c]","34030","33080"
"New entrant CS","2022","40-49","Unknown","Unknown","AA/AO","145","[c]","22150","21260"
"New entrant CS","2022","40-49","Unknown","Unknown","EO","150","[c]","27530","27230"
"New entrant CS","2022","40-49","Unknown","Unknown","G6/G7","140","[c]","62350","61710"
"New entrant CS","2022","40-49","Unknown","Unknown","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","SEO/HEO","155","[c]","35890","34550"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Counter Fraud","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Counter Fraud","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Digital, Data and Technology","AA/AO","5","[c]","[c]","[c]"
