"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Home Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Home Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Home Office","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Home Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Home Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Home Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Home Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Defence","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Defence","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Defence","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Defence","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Justice","AA","40","[c]","23140","24080"
"New entrant CS","2022","Black","Ministry of Justice","AO","190","[c]","25720","23720"
"New entrant CS","2022","Black","Ministry of Justice","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Justice","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Justice","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Justice","Unknown","465","[c]","30310","28180"
"New entrant CS","2022","Black","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","National Crime Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office for Standards in Education, Children's Services and Skills","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office for Standards in Education, Children's Services and Skills","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Gas and Electricity Markets","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Gas and Electricity Markets","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Gas and Electricity Markets","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Gas and Electricity Markets","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Qualifications and Examinations Regulation","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scottish Government","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scottish Government","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scottish Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scottish Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scottish Government","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scottish Government","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Attorney General's Departments","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Attorney General's Departments","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Attorney General's Departments","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cabinet Office","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cabinet Office","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cabinet Office","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cabinet Office","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cabinet Office","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Charity Commission","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Charity Commission","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Charity Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Digital, Culture, Media and Sport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Digital, Culture, Media and Sport","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
