"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Psychology","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outside London","AO","25","[c]","20440","19780"
"New entrant CS","2022","Psychology","Outside London","EO","60","[c]","24830","24620"
"New entrant CS","2022","Psychology","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outside London","HEO","70","[c]","27830","27700"
"New entrant CS","2022","Psychology","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","London","AO","15","[c]","23530","23780"
"New entrant CS","2022","Science and Engineering","London","EO","25","[c]","26780","26880"
"New entrant CS","2022","Science and Engineering","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","London","G7","20","[c]","55910","52610"
"New entrant CS","2022","Science and Engineering","London","HEO","70","[c]","32650","32330"
"New entrant CS","2022","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","London","SEO","50","[c]","41270","40070"
"New entrant CS","2022","Science and Engineering","Outside London","AA","65","[c]","17700","17540"
"New entrant CS","2022","Science and Engineering","Outside London","AO","160","[c]","21640","21300"
"New entrant CS","2022","Science and Engineering","Outside London","EO","335","[c]","24880","26350"
"New entrant CS","2022","Science and Engineering","Outside London","G6","15","[c]","71550","73000"
"New entrant CS","2022","Science and Engineering","Outside London","G7","100","[c]","51300","50000"
"New entrant CS","2022","Science and Engineering","Outside London","HEO","465","[c]","30110","30000"
"New entrant CS","2022","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Outside London","SEO","255","[c]","41310","40060"
"New entrant CS","2022","Science and Engineering","Outside London","Unknown","100","[c]","34960","32000"
"New entrant CS","2022","Science and Engineering","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","AO","20","[c]","28180","25630"
"New entrant CS","2022","Security","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","HEO","25","[c]","34420","34710"
"New entrant CS","2022","Security","London","SEO","20","[c]","42970","41750"
"New entrant CS","2022","Security","Outside London","AA","215","[c]","23330","24720"
"New entrant CS","2022","Security","Outside London","AO","235","[c]","26460","23540"
"New entrant CS","2022","Security","Outside London","EO","40","[c]","30650","26350"
"New entrant CS","2022","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Outside London","G7","10","[c]","50610","49860"
"New entrant CS","2022","Security","Outside London","HEO","35","[c]","31670","30210"
"New entrant CS","2022","Security","Outside London","SEO","25","[c]","38020","37350"
"New entrant CS","2022","Security","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","London","EO","30","[c]","33120","33650"
"New entrant CS","2022","Social Research","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","London","HEO","35","[c]","35020","34700"
"New entrant CS","2022","Social Research","London","SEO","20","[c]","42610","42710"
"New entrant CS","2022","Social Research","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Outside London","EO","10","[c]","27280","28270"
"New entrant CS","2022","Social Research","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Outside London","HEO","135","[c]","30950","30710"
"New entrant CS","2022","Social Research","Outside London","SEO","45","[c]","38960","38340"
"New entrant CS","2022","Statistics","London","AA","35","[c]","22330","22460"
"New entrant CS","2022","Statistics","London","AO","10","[c]","24250","24900"
"New entrant CS","2022","Statistics","London","EO","45","[c]","28800","28310"
"New entrant CS","2022","Statistics","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","London","HEO","50","[c]","35380","35490"
"New entrant CS","2022","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Outside London","AO","15","[c]","20610","20520"
"New entrant CS","2022","Statistics","Outside London","EO","50","[c]","25680","25120"
"New entrant CS","2022","Statistics","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Outside London","G7","10","[c]","50590","50210"
"New entrant CS","2022","Statistics","Outside London","HEO","100","[c]","31490","30710"
"New entrant CS","2022","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Outside London","SEO","30","[c]","38830","38340"
"New entrant CS","2022","Tax","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","London","EO","120","[c]","30760","30750"
"New entrant CS","2022","Tax","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","London","HEO","115","[c]","37650","37610"
"New entrant CS","2022","Tax","Outside London","AO","745","[c]","21250","21250"
"New entrant CS","2022","Tax","Outside London","EO","960","[c]","26510","26590"
"New entrant CS","2022","Tax","Outside London","G7","20","[c]","52330","52080"
"New entrant CS","2022","Tax","Outside London","HEO","575","[c]","33060","33080"
"New entrant CS","2022","Tax","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","AO","125","[c]","22830","24490"
"New entrant CS","2022","Unknown","London","EO","325","[c]","28420","29970"
"New entrant CS","2022","Unknown","London","G6","55","[c]","72120","66230"
"New entrant CS","2022","Unknown","London","G7","195","[c]","58450","54700"
"New entrant CS","2022","Unknown","London","HEO","585","[c]","30260","28000"
"New entrant CS","2022","Unknown","London","SCS level","40","[c]","98310","85000"
"New entrant CS","2022","Unknown","London","SEO","120","[c]","41130","40600"
"New entrant CS","2022","Unknown","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","AA","740","[c]","21330","21050"
"New entrant CS","2022","Unknown","Outside London","AO","1500","[c]","22150","21260"
"New entrant CS","2022","Unknown","Outside London","EO","1770","[c]","27100","27230"
"New entrant CS","2022","Unknown","Outside London","G6","130","[c]","70060","65280"
"New entrant CS","2022","Unknown","Outside London","G7","445","[c]","55280","49860"
"New entrant CS","2022","Unknown","Outside London","HEO","1060","[c]","31570","31540"
"New entrant CS","2022","Unknown","Outside London","SCS level","45","[c]","100460","89000"
"New entrant CS","2022","Unknown","Outside London","SEO","560","[c]","40440","39660"
"New entrant CS","2022","Unknown","Outside London","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AO","25","[c]","20870","21260"
"New entrant CS","2022","Unknown","Unknown","EO","40","[c]","26510","27500"
"New entrant CS","2022","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G7","35","[c]","56620","54700"
"New entrant CS","2022","Unknown","Unknown","HEO","95","[c]","29740","28000"
"New entrant CS","2022","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO","15","[c]","38900","40250"
"New entrant CS","2022","Unknown","Unknown","Unknown","95","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Outside London","SEO","25","[c]","36380","35900"
"New entrant CS","2022","Veterinarian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Responsibility_level_ungrouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_ungrouped shows the mapped grades at a higher level of detail, however not all Government Departments / bodies have distinct grades that map exactly to these levels so figures should be considered as approximations and treated with caution.","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Cabinet Office (excl agencies) reported profession information for only 60 out of a total 9,930 employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
