"Status","Year","Age","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","Male","35","[c]","33820","32500"
"New entrant CS","2022","30-39","Unknown","Security","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Security","Male","55","[c]","28670","25000"
"New entrant CS","2022","30-39","Unknown","Social Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Statistics","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Tax","Female","85","[c]","26870","26590"
"New entrant CS","2022","30-39","Unknown","Tax","Male","125","[c]","27350","26590"
"New entrant CS","2022","30-39","Unknown","Unknown","Female","475","[c]","35150","28000"
"New entrant CS","2022","30-39","Unknown","Unknown","Male","385","[c]","36650","28000"
"New entrant CS","2022","30-39","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Commercial","Female","80","[c]","31430","30440"
"New entrant CS","2022","30-39","White","Commercial","Male","50","[c]","36250","33000"
"New entrant CS","2022","30-39","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Communications","Female","65","[c]","40160","38650"
"New entrant CS","2022","30-39","White","Communications","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Counter Fraud","Female","85","[c]","26080","27570"
"New entrant CS","2022","30-39","White","Counter Fraud","Male","45","[c]","26160","27570"
"New entrant CS","2022","30-39","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Digital, Data and Technology","Female","150","[c]","37870","36000"
"New entrant CS","2022","30-39","White","Digital, Data and Technology","Male","260","[c]","38560","36870"
"New entrant CS","2022","30-39","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Economics","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Finance","Female","100","[c]","36690","35000"
"New entrant CS","2022","30-39","White","Finance","Male","70","[c]","37720","36490"
"New entrant CS","2022","30-39","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Geography","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Human Resources","Female","125","[c]","33360","30450"
"New entrant CS","2022","30-39","White","Human Resources","Male","50","[c]","38490","31990"
"New entrant CS","2022","30-39","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Inspector of Education and Training","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Inspector of Education and Training","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Intelligence Analysis","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","International Trade","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","International Trade","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Knowledge and Information Management","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Knowledge and Information Management","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Legal","Female","120","[c]","46320","48080"
"New entrant CS","2022","30-39","White","Legal","Male","70","[c]","45800","48080"
"New entrant CS","2022","30-39","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Medicine","Female","45","[c]","52020","45840"
"New entrant CS","2022","30-39","White","Medicine","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Operational Delivery","Female","2485","[c]","26500","24800"
"New entrant CS","2022","30-39","White","Operational Delivery","Male","1815","[c]","26390","24430"
"New entrant CS","2022","30-39","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Operational Research","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Other","Female","200","[c]","27410","22640"
"New entrant CS","2022","30-39","White","Other","Male","145","[c]","33060","28020"
"New entrant CS","2022","30-39","White","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Planning","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Planning","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Policy","Female","310","[c]","39310","36500"
"New entrant CS","2022","30-39","White","Policy","Male","255","[c]","40480","36740"
"New entrant CS","2022","30-39","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Project Delivery","Female","100","[c]","36890","33080"
"New entrant CS","2022","30-39","White","Project Delivery","Male","105","[c]","40060","40030"
"New entrant CS","2022","30-39","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Property","Female","40","[c]","36630","36840"
"New entrant CS","2022","30-39","White","Property","Male","50","[c]","37900","33000"
"New entrant CS","2022","30-39","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Psychology","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Science and Engineering","Female","120","[c]","34380","30410"
"New entrant CS","2022","30-39","White","Science and Engineering","Male","115","[c]","37050","33000"
"New entrant CS","2022","30-39","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Security","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Security","Male","60","[c]","30010","25000"
"New entrant CS","2022","30-39","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Social Research","Female","40","[c]","37820","38340"
"New entrant CS","2022","30-39","White","Social Research","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Statistics","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Statistics","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Tax","Female","185","[c]","27180","26590"
"New entrant CS","2022","30-39","White","Tax","Male","225","[c]","28850","26590"
"New entrant CS","2022","30-39","White","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Unknown","Female","560","[c]","33370","31380"
"New entrant CS","2022","30-39","White","Unknown","Male","465","[c]","33940","31540"
"New entrant CS","2022","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Veterinarian","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Counter Fraud","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Counter Fraud","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Digital, Data and Technology","Male","45","[c]","46160","47390"
"New entrant CS","2022","40-49","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Finance","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Human Resources","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Legal","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Operational Delivery","Female","230","[c]","27500","25630"
"New entrant CS","2022","40-49","Asian","Operational Delivery","Male","170","[c]","27700","27570"
"New entrant CS","2022","40-49","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Other","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Other","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Policy","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Policy","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Property","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Science and Engineering","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Science and Engineering","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
