"Status","Year","Age","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Black","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Debt","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Debt","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Debt","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Debt","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Debt","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data & Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Grants Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","East Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","East of England","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","London","165","[c]","32450","31060"
"New entrant CS","2022","50-59","Black","No function","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","South East (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","West Midlands (England)","30","[c]","28230","27570"
"New entrant CS","2022","50-59","Black","No function","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Analysis","North East (England)","[c]","[c]","[c]","[c]"
