"Status","Year","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Food Standards Agency","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Economics","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Operational Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Policy","Female","30","[c]","32510","32350"
"New entrant CS","2022","Food Standards Agency","Policy","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Science and Engineering","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Science and Engineering","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Social Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Veterinarian","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Unknown","Female","45","[c]","31760","31540"
"New entrant CS","2022","Food Standards Scotland","Unknown","Male","40","[c]","34460","27230"
"New entrant CS","2022","Government Actuary's Department","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Other","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Internal Audit","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Internal Audit","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Legal","Female","140","[c]","47300","50500"
"New entrant CS","2022","Government Legal Department","Legal","Male","60","[c]","45950","50500"
"New entrant CS","2022","Government Legal Department","Other","Female","65","[c]","27770","26950"
"New entrant CS","2022","Government Legal Department","Other","Male","35","[c]","27580","26950"
"New entrant CS","2022","Government Property Agency","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Finance","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Property","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Property","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Digital, Data and Technology","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Operational Delivery","Female","85","[c]","28920","26370"
"New entrant CS","2022","Health and Safety Executive","Operational Delivery","Male","90","[c]","39390","31660"
"New entrant CS","2022","Health and Safety Executive","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Science and Engineering","Female","45","[c]","26670","26370"
"New entrant CS","2022","Health and Safety Executive","Science and Engineering","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Digital, Data and Technology","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Digital, Data and Technology","Male","50","[c]","37650","36050"
"New entrant CS","2022","HM Courts and Tribunals Service","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Legal","Female","80","[c]","32780","30450"
"New entrant CS","2022","HM Courts and Tribunals Service","Legal","Male","35","[c]","33220","34260"
"New entrant CS","2022","HM Courts and Tribunals Service","Operational Delivery","Female","1135","[c]","22710","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Operational Delivery","Male","550","[c]","22980","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Property","Male","10","[c]","[c]","[c]"
