"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Policy","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Merseyside","20","[c]","28460","26590"
"New entrant CS","2022","Policy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North Yorkshire","95","[c]","35380","30350"
"New entrant CS","2022","Policy","Northern Ireland","25","[c]","33630","35030"
"New entrant CS","2022","Policy","Northumberland, and Tyne and Wear","65","[c]","33970","31420"
"New entrant CS","2022","Policy","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Outer London - South","10","[c]","44490","32940"
"New entrant CS","2022","Policy","Outer London - West and North West","20","[c]","37650","38720"
"New entrant CS","2022","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South Yorkshire","85","[c]","31490","29270"
"New entrant CS","2022","Policy","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Surrey, East and West Sussex","15","[c]","37100","34260"
"New entrant CS","2022","Policy","Tees Valley and Durham","85","[c]","34780","29360"
"New entrant CS","2022","Policy","Unknown","15","[c]","47980","41460"
"New entrant CS","2022","Policy","West Central Scotland","20","[c]","32180","30950"
"New entrant CS","2022","Policy","West Midlands","215","[c]","34170","30190"
"New entrant CS","2022","Policy","West Wales and The Valleys","30","[c]","35960","37450"
"New entrant CS","2022","Policy","West Yorkshire","85","[c]","35660","31990"
"New entrant CS","2022","Project Delivery","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","33560","33000"
"New entrant CS","2022","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cumbria","10","[c]","42840","51000"
"New entrant CS","2022","Project Delivery","Derbyshire and Nottinghamshire","25","[c]","33150","29230"
"New entrant CS","2022","Project Delivery","Devon","40","[c]","34330","30970"
"New entrant CS","2022","Project Delivery","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Anglia","25","[c]","30910","29750"
"New entrant CS","2022","Project Delivery","East Wales","50","[c]","41260","39040"
"New entrant CS","2022","Project Delivery","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","305","[c]","34170","33000"
"New entrant CS","2022","Project Delivery","Greater Manchester","35","[c]","37840","35050"
"New entrant CS","2022","Project Delivery","Hampshire and Isle of Wight","80","[c]","36590","33000"
"New entrant CS","2022","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inner London - East","60","[c]","40850","34260"
"New entrant CS","2022","Project Delivery","Inner London - West","195","[c]","43430","41000"
"New entrant CS","2022","Project Delivery","Lancashire","45","[c]","22790","21260"
"New entrant CS","2022","Project Delivery","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Merseyside","10","[c]","42650","37910"
"New entrant CS","2022","Project Delivery","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northumberland, and Tyne and Wear","35","[c]","39640","37450"
"New entrant CS","2022","Project Delivery","Outer London - South","80","[c]","38840","35050"
"New entrant CS","2022","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Shropshire and Staffordshire","15","[c]","37960","40000"
"New entrant CS","2022","Project Delivery","South Yorkshire","10","[c]","36020","31400"
"New entrant CS","2022","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tees Valley and Durham","15","[c]","27490","22600"
"New entrant CS","2022","Project Delivery","West Central Scotland","25","[c]","42190","40180"
"New entrant CS","2022","Project Delivery","West Midlands","45","[c]","36020","34710"
"New entrant CS","2022","Project Delivery","West Wales and The Valleys","10","[c]","38370","34630"
"New entrant CS","2022","Project Delivery","West Yorkshire","40","[c]","37590","36430"
"New entrant CS","2022","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","34150","33000"
"New entrant CS","2022","Property","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Derbyshire and Nottinghamshire","35","[c]","31560","26030"
"New entrant CS","2022","Property","Devon","20","[c]","33610","33000"
"New entrant CS","2022","Property","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Anglia","45","[c]","31080","32450"
"New entrant CS","2022","Property","East Wales","15","[c]","36630","33000"
"New entrant CS","2022","Property","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","15","[c]","36410","35310"
"New entrant CS","2022","Property","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","60","[c]","34470","31000"
"New entrant CS","2022","Property","Greater Manchester","45","[c]","33300","27650"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","35","[c]","30890","26350"
"New entrant CS","2022","Property","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - East","15","[c]","40630","37610"
"New entrant CS","2022","Property","Inner London - West","65","[c]","42850","40650"
"New entrant CS","2022","Property","Kent","10","[c]","39640","36340"
"New entrant CS","2022","Property","Lancashire","15","[c]","42510","46040"
"New entrant CS","2022","Property","Leicestershire, Rutland and Northamptonshire","15","[c]","26650","19010"
"New entrant CS","2022","Property","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Merseyside","20","[c]","26430","25000"
"New entrant CS","2022","Property","North Yorkshire","15","[c]","29550","33000"
"New entrant CS","2022","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northumberland, and Tyne and Wear","35","[c]","31940","26590"
"New entrant CS","2022","Property","Outer London - South","30","[c]","34380","30370"
"New entrant CS","2022","Property","Outer London - West and North West","25","[c]","32570","29000"
"New entrant CS","2022","Property","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","25","[c]","32540","26350"
"New entrant CS","2022","Property","South Yorkshire","25","[c]","32070","25000"
"New entrant CS","2022","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","25","[c]","48650","52290"
"New entrant CS","2022","Property","Tees Valley and Durham","20","[c]","35200","25890"
"New entrant CS","2022","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","30","[c]","39100","31450"
"New entrant CS","2022","Property","West Wales and The Valleys","15","[c]","36560","26130"
"New entrant CS","2022","Property","West Yorkshire","40","[c]","36340","33080"
"New entrant CS","2022","Psychology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","28590","27700"
"New entrant CS","2022","Psychology","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Derbyshire and Nottinghamshire","15","[c]","26040","24620"
"New entrant CS","2022","Psychology","Devon","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","15","[c]","25660","24620"
"New entrant CS","2022","Psychology","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","27680","26160"
"New entrant CS","2022","Psychology","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Kent","10","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - East and North East","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Shropshire and Staffordshire","20","[c]","26640","24620"
"New entrant CS","2022","Psychology","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","10","[c]","33710","32490"
"New entrant CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","40","[c]","37400","36740"
"New entrant CS","2022","Science and Engineering","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","50","[c]","32710","31660"
"New entrant CS","2022","Science and Engineering","Devon","60","[c]","28310","24720"
"New entrant CS","2022","Science and Engineering","Dorset and Somerset","35","[c]","31510","33000"
"New entrant CS","2022","Science and Engineering","East Anglia","65","[c]","29080","29750"
"New entrant CS","2022","Science and Engineering","East Wales","35","[c]","29290","30410"
"New entrant CS","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Essex","20","[c]","36010","34340"
"New entrant CS","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","640","[c]","31400","28590"
"New entrant CS","2022","Science and Engineering","Greater Manchester","20","[c]","35670","31680"
"New entrant CS","2022","Science and Engineering","Hampshire and Isle of Wight","125","[c]","32070","28590"
"New entrant CS","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Inner London - East","70","[c]","37010","32330"
"New entrant CS","2022","Science and Engineering","Inner London - West","40","[c]","44530","42470"
"New entrant CS","2022","Science and Engineering","Kent","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Lincolnshire","15","[c]","28880","26350"
"New entrant CS","2022","Science and Engineering","Merseyside","35","[c]","31780","26370"
"New entrant CS","2022","Science and Engineering","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","North Yorkshire","65","[c]","27220","26370"
"New entrant CS","2022","Science and Engineering","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Outer London - West and North West","80","[c]","33260","32330"
"New entrant CS","2022","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Surrey, East and West Sussex","85","[c]","28870","26170"
"New entrant CS","2022","Science and Engineering","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","West Central Scotland","35","[c]","38410","33000"
