"Status","Year","Function_of_post","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","National Savings and Investments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","National Savings and Investments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Outside London","Female","205","[c]","31700","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","Outside London","Male","165","[c]","30620","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","London","Female","40","[c]","67510","70000"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","London","Male","40","[c]","77840","70960"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Outside London","Female","65","[c]","60670","62610"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Outside London","Male","70","[c]","73710","70930"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","Outside London","Female","30","[c]","30270","30420"
"New entrant CS","2022","Commercial","Crown Commercial Service","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Science and Technology Laboratory","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Science and Technology Laboratory","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","Outside London","Female","50","[c]","31820","33430"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for International Trade","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Licensing Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Licensing Agency","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Standards Agency","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Health and Safety Executive","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Health and Safety Executive","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HM Revenue and Customs (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HM Revenue and Customs (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HM Revenue and Customs (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HM Revenue and Customs (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Intellectual Property Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Intellectual Property Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Maritime and Coastguard Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Maritime and Coastguard Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Met Office","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Met Office","Outside London","Male","[c]","[c]","[c]","[c]"
