"Status","Year","Disability","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Grants Management","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Human Resources","Female","55","[c]","32560","29110"
"New entrant CS","2022","Declared disabled","Human Resources","Human Resources","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Legal","Female","45","[c]","44390","48080"
"New entrant CS","2022","Declared disabled","Legal","Legal","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Operational Delivery","Female","35","[c]","23470","23770"
"New entrant CS","2022","Declared disabled","Legal","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Inspector of Education and Training","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Operational Delivery","Female","1830","[c]","27180","25480"
"New entrant CS","2022","Declared disabled","No function","Operational Delivery","Male","980","[c]","26810","24910"
"New entrant CS","2022","Declared disabled","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
