"Status","Year","Age","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","No function","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","No function","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Debt","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Digital, Data & Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Grants Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","No function","Female","105","[c]","21760","21250"
"New entrant CS","2022","16-19","Unknown","No function","Male","115","[c]","21740","21250"
"New entrant CS","2022","16-19","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Project Delivery","Male","45","[c]","17250","17140"
"New entrant CS","2022","16-19","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Female","40","[c]","22560","21260"
"New entrant CS","2022","16-19","Unknown","Unknown","Male","45","[c]","20570","21050"
"New entrant CS","2022","16-19","White","Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Analysis","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Debt","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Digital, Data & Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Legal","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Legal","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","No function","Female","170","[c]","22080","21260"
"New entrant CS","2022","16-19","White","No function","Male","125","[c]","21600","21260"
"New entrant CS","2022","16-19","White","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Project Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Analysis","Female","45","[c]","29070","29910"
"New entrant CS","2022","20-29","Asian","Analysis","Male","50","[c]","29980","28000"
"New entrant CS","2022","20-29","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Commercial","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Commercial","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Communications","Female","45","[c]","26050","26590"
"New entrant CS","2022","20-29","Asian","Communications","Male","50","[c]","27300","26590"
"New entrant CS","2022","20-29","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Counter Fraud","Female","45","[c]","27430","25110"
"New entrant CS","2022","20-29","Asian","Counter Fraud","Male","35","[c]","26530","26590"
"New entrant CS","2022","20-29","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Debt","Female","50","[c]","21250","21250"
"New entrant CS","2022","20-29","Asian","Debt","Male","40","[c]","21790","21250"
"New entrant CS","2022","20-29","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Digital, Data & Technology","Female","45","[c]","31090","30210"
"New entrant CS","2022","20-29","Asian","Digital, Data & Technology","Male","55","[c]","30440","27680"
"New entrant CS","2022","20-29","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Finance","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Finance","Male","30","[c]","31660","30480"
"New entrant CS","2022","20-29","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Human Resources","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Human Resources","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Legal","Female","60","[c]","26950","23770"
"New entrant CS","2022","20-29","Asian","Legal","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","No function","Female","855","[c]","26490","26880"
"New entrant CS","2022","20-29","Asian","No function","Male","645","[c]","26640","26880"
"New entrant CS","2022","20-29","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Project Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Project Delivery","Male","30","[c]","30220","29580"
"New entrant CS","2022","20-29","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Property","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Property","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Unknown","Female","90","[c]","27340","27570"
"New entrant CS","2022","20-29","Asian","Unknown","Male","80","[c]","27420","26210"
"New entrant CS","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Analysis","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Commercial","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Communications","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Counter Fraud","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Debt","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Digital, Data & Technology","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Digital, Data & Technology","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Human Resources","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Legal","Female","35","[c]","29030","26210"
"New entrant CS","2022","20-29","Black","Legal","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","No function","Female","440","[c]","27980","27570"
"New entrant CS","2022","20-29","Black","No function","Male","180","[c]","27270","27060"
"New entrant CS","2022","20-29","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Property","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Unknown","Female","45","[c]","27690","28110"
"New entrant CS","2022","20-29","Black","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Analysis","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Analysis","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Commercial","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Communications","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Counter Fraud","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Counter Fraud","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Debt","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Digital, Data & Technology","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Digital, Data & Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
