"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Heterosexual / straight","70","[c]","27090","25380"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Heterosexual / straight","175","[c]","36040","29040"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Policy","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Policy","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Digital, Data and Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Finance","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Legal","Heterosexual / straight","70","[c]","37800","41750"
"New entrant CS","2022","Scottish Government","Legal","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Legal","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Operational Delivery","Heterosexual / straight","390","[c]","23090","21050"
"New entrant CS","2022","Scottish Government","Operational Delivery","LGBO","55","[c]","22500","21050"
