"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wilton Park","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wilton Park","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Advisory, Conciliation and Arbitration Service","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Advisory, Conciliation and Arbitration Service","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Animal and Plant Health Agency","Female","220","[c]","26130","24920"
"New entrant CS","2022","White","Animal and Plant Health Agency","Male","140","[c]","26010","24920"
"New entrant CS","2022","White","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Cabinet Office (excl. agencies)","Female","320","[c]","36640","32000"
"New entrant CS","2022","White","Cabinet Office (excl. agencies)","Male","275","[c]","41300","34550"
"New entrant CS","2022","White","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Centre for Environment, Fisheries and Aquaculture Science","Female","35","[c]","26300","25460"
"New entrant CS","2022","White","Centre for Environment, Fisheries and Aquaculture Science","Male","45","[c]","26920","25240"
"New entrant CS","2022","White","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Companies House","Female","70","[c]","27590","20100"
"New entrant CS","2022","White","Companies House","Male","40","[c]","28940","24500"
"New entrant CS","2022","White","Companies House","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","Female","35","[c]","41770","33120"
"New entrant CS","2022","White","Competition and Markets Authority","Male","45","[c]","54120","51810"
"New entrant CS","2022","White","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Criminal Injuries Compensation Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Criminal Injuries Compensation Authority","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Crown Commercial Service","Female","55","[c]","30890","29410"
"New entrant CS","2022","White","Crown Commercial Service","Male","35","[c]","33350","30420"
"New entrant CS","2022","White","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Crown Office and Procurator Fiscal Service","Female","260","[c]","25610","21050"
"New entrant CS","2022","White","Crown Office and Procurator Fiscal Service","Male","125","[c]","26790","21050"
"New entrant CS","2022","White","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Crown Prosecution Service","Female","345","[c]","29920","25480"
"New entrant CS","2022","White","Crown Prosecution Service","Male","130","[c]","35850","30130"
"New entrant CS","2022","White","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Defence Equipment and Support","Female","230","[c]","28690","26000"
"New entrant CS","2022","White","Defence Equipment and Support","Male","400","[c]","33500","32000"
"New entrant CS","2022","White","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Defence Science and Technology Laboratory","Female","160","[c]","28880","26030"
"New entrant CS","2022","White","Defence Science and Technology Laboratory","Male","225","[c]","31260","27010"
"New entrant CS","2022","White","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","225","[c]","38960","33570"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","180","[c]","37510","33570"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","Female","150","[c]","34740","34020"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","Male","130","[c]","36900","34020"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education (excl. agencies)","Female","315","[c]","34030","30000"
"New entrant CS","2022","White","Department for Education (excl. agencies)","Male","180","[c]","37310","32870"
"New entrant CS","2022","White","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","645","[c]","37290","35800"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","475","[c]","38980","35900"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Female","100","[c]","36270","31800"
"New entrant CS","2022","White","Department for International Trade","Male","100","[c]","39780","31800"
"New entrant CS","2022","White","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","185","[c]","36930","33210"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","165","[c]","36310","33210"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport (excl. agencies)","Female","180","[c]","41480","38650"
"New entrant CS","2022","White","Department for Transport (excl. agencies)","Male","155","[c]","46070","42470"
"New entrant CS","2022","White","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions (excl. agencies)","Female","3560","[c]","25430","27570"
"New entrant CS","2022","White","Department for Work and Pensions (excl. agencies)","Male","2580","[c]","26200","25110"
"New entrant CS","2022","White","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care (excl. agencies)","Female","215","[c]","37000","32790"
"New entrant CS","2022","White","Department of Health and Social Care (excl. agencies)","Male","85","[c]","36980","32790"
"New entrant CS","2022","White","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Disclosure Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Disclosure Scotland","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Driver and Vehicle Licensing Agency","Female","195","[c]","21750","21840"
"New entrant CS","2022","White","Driver and Vehicle Licensing Agency","Male","180","[c]","23420","21840"
"New entrant CS","2022","White","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Driver and Vehicle Standards Agency","Female","90","[c]","26420","26130"
"New entrant CS","2022","White","Driver and Vehicle Standards Agency","Male","155","[c]","27110","26130"
"New entrant CS","2022","White","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Education and Skills Funding Agency","Female","65","[c]","32890","29360"
"New entrant CS","2022","White","Education and Skills Funding Agency","Male","40","[c]","34390","29360"
"New entrant CS","2022","White","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Education Scotland","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Education Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Female","105","[c]","33540","30350"
"New entrant CS","2022","White","Food Standards Agency","Male","55","[c]","32740","30350"
"New entrant CS","2022","White","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Scotland","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Scotland","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Actuary's Department","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Actuary's Department","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Internal Audit Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Internal Audit Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Legal Department","Female","125","[c]","42530","43920"
"New entrant CS","2022","White","Government Legal Department","Male","65","[c]","38710","43920"
"New entrant CS","2022","White","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Property Agency","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Property Agency","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Health and Safety Executive","Female","120","[c]","29660","26370"
"New entrant CS","2022","White","Health and Safety Executive","Male","105","[c]","38580","31660"
"New entrant CS","2022","White","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Courts and Tribunals Service","Female","480","[c]","23240","20970"
"New entrant CS","2022","White","HM Courts and Tribunals Service","Male","255","[c]","24960","20970"
"New entrant CS","2022","White","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","Female","170","[c]","25610","22600"
"New entrant CS","2022","White","HM Land Registry","Male","105","[c]","27590","27130"
"New entrant CS","2022","White","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Prison and Probation Service","Female","5270","[c]","26710","24090"
"New entrant CS","2022","White","HM Prison and Probation Service","Male","2790","[c]","27090","24430"
"New entrant CS","2022","White","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs (excl. agencies)","Female","2015","[c]","26360","26590"
"New entrant CS","2022","White","HM Revenue and Customs (excl. agencies)","Male","1820","[c]","28480","26590"
"New entrant CS","2022","White","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury (excl. agencies)","Female","110","[c]","31560","28500"
"New entrant CS","2022","White","HM Treasury (excl. agencies)","Male","100","[c]","34410","28500"
"New entrant CS","2022","White","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","Female","250","[c]","28940","24880"
"New entrant CS","2022","White","Home Office","Male","290","[c]","30870","24880"
"New entrant CS","2022","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Institute for Apprenticeships and Technical Education","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Institute for Apprenticeships and Technical Education","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Intellectual Property Office","Female","70","[c]","27860","24030"
"New entrant CS","2022","White","Intellectual Property Office","Male","55","[c]","29850","27380"
"New entrant CS","2022","White","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Legal Aid Agency","Female","25","[c]","[c]","[c]"
