"Status","Year","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Outside London","525","[c]","36270","33080"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","London","75","[c]","33490","32390"
"New entrant CS","2022","Unknown","Economics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","90","[c]","43730","41500"
"New entrant CS","2022","Unknown","Finance","Outside London","245","[c]","33460","30820"
"New entrant CS","2022","Unknown","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Outside London","35","[c]","27320","20420"
"New entrant CS","2022","Unknown","Human Resources","London","85","[c]","36990","32330"
"New entrant CS","2022","Unknown","Human Resources","Outside London","180","[c]","35100","28740"
"New entrant CS","2022","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","London","35","[c]","31340","28700"
"New entrant CS","2022","Unknown","Intelligence Analysis","Outside London","55","[c]","27740","26350"
"New entrant CS","2022","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","London","55","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","70","[c]","38640","34260"
"New entrant CS","2022","Unknown","Legal","Outside London","85","[c]","34850","30450"
"New entrant CS","2022","Unknown","Medicine","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Outside London","105","[c]","43560","34170"
"New entrant CS","2022","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","London","1720","[c]","33100","29020"
"New entrant CS","2022","Unknown","Operational Delivery","Outside London","10040","[c]","24650","23140"
"New entrant CS","2022","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","140","[c]","26400","24800"
"New entrant CS","2022","Unknown","Operational Research","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","London","105","[c]","33530","28650"
"New entrant CS","2022","Unknown","Other","Outside London","410","[c]","25700","21260"
"New entrant CS","2022","Unknown","Other","Overseas","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Unknown","155","[c]","20720","16190"
"New entrant CS","2022","Unknown","Planning","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","London","545","[c]","38230","34020"
"New entrant CS","2022","Unknown","Policy","Outside London","280","[c]","33970","30780"
"New entrant CS","2022","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","London","120","[c]","39900","35050"
"New entrant CS","2022","Unknown","Project Delivery","Outside London","180","[c]","36220","33900"
"New entrant CS","2022","Unknown","Property","London","50","[c]","36760","31130"
"New entrant CS","2022","Unknown","Property","Outside London","200","[c]","31660","26350"
"New entrant CS","2022","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","Outside London","50","[c]","25680","24620"
"New entrant CS","2022","Unknown","Science and Engineering","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Outside London","275","[c]","28340","26030"
"New entrant CS","2022","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","London","30","[c]","33840","31390"
"New entrant CS","2022","Unknown","Security","Outside London","230","[c]","26310","24720"
"New entrant CS","2022","Unknown","Social Research","London","35","[c]","34700","33650"
"New entrant CS","2022","Unknown","Social Research","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","London","60","[c]","27750","26000"
"New entrant CS","2022","Unknown","Statistics","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","London","50","[c]","34380","37610"
"New entrant CS","2022","Unknown","Tax","Outside London","640","[c]","26170","26590"
"New entrant CS","2022","Unknown","Unknown","London","830","[c]","36340","28000"
"New entrant CS","2022","Unknown","Unknown","Outside London","2615","[c]","31890","27570"
"New entrant CS","2022","Unknown","Unknown","Unknown","205","[c]","36150","28000"
"New entrant CS","2022","Unknown","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","London","70","[c]","36660","34260"
"New entrant CS","2022","White","Commercial","Outside London","395","[c]","30880","29180"
"New entrant CS","2022","White","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","London","170","[c]","39900","36520"
"New entrant CS","2022","White","Communications","Outside London","155","[c]","33900","31440"
"New entrant CS","2022","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Corporate Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","London","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Outside London","425","[c]","25590","27570"
"New entrant CS","2022","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data and Technology","London","250","[c]","45410","41750"
"New entrant CS","2022","White","Digital, Data and Technology","Outside London","1170","[c]","36300","33080"
"New entrant CS","2022","White","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Economics","London","125","[c]","39360","33060"
"New entrant CS","2022","White","Economics","Outside London","95","[c]","30090","30710"
"New entrant CS","2022","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Finance","London","95","[c]","41720","40650"
"New entrant CS","2022","White","Finance","Outside London","540","[c]","33570","29360"
"New entrant CS","2022","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Geography","Outside London","55","[c]","26700","20420"
"New entrant CS","2022","White","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Human Resources","London","150","[c]","37710","32790"
"New entrant CS","2022","White","Human Resources","Outside London","505","[c]","31950","28290"
"New entrant CS","2022","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Inspector of Education and Training","London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Inspector of Education and Training","Outside London","130","[c]","59960","64520"
"New entrant CS","2022","White","Intelligence Analysis","London","35","[c]","33290","30750"
"New entrant CS","2022","White","Intelligence Analysis","Outside London","75","[c]","28230","26590"
"New entrant CS","2022","White","Internal Audit","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Internal Audit","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","White","International Trade","London","80","[c]","37610","31800"
"New entrant CS","2022","White","International Trade","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Knowledge and Information Management","London","50","[c]","36610","33920"
"New entrant CS","2022","White","Knowledge and Information Management","Outside London","100","[c]","28050","27570"
"New entrant CS","2022","White","Legal","London","245","[c]","48280","50500"
"New entrant CS","2022","White","Legal","Outside London","320","[c]","39460","40000"
"New entrant CS","2022","White","Medicine","London","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","Outside London","160","[c]","47650","39030"
"New entrant CS","2022","White","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Delivery","London","1480","[c]","34140","31060"
"New entrant CS","2022","White","Operational Delivery","Outside London","17560","[c]","25520","23170"
"New entrant CS","2022","White","Operational Delivery","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Delivery","Unknown","120","[c]","25330","21840"
"New entrant CS","2022","White","Operational Research","London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Research","Outside London","55","[c]","30650","29230"
"New entrant CS","2022","White","Other","London","225","[c]","36360","28040"
"New entrant CS","2022","White","Other","Outside London","1325","[c]","25950","21260"
"New entrant CS","2022","White","Other","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Other","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning","Outside London","50","[c]","43280","39100"
"New entrant CS","2022","White","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectors","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","London","1220","[c]","38220","34020"
"New entrant CS","2022","White","Policy","Outside London","1095","[c]","35060","31640"
"New entrant CS","2022","White","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Project Delivery","London","135","[c]","44830","40050"
"New entrant CS","2022","White","Project Delivery","Outside London","605","[c]","35350","33000"
"New entrant CS","2022","White","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","London","50","[c]","41860","36120"
"New entrant CS","2022","White","Property","Outside London","390","[c]","34900","33000"
"New entrant CS","2022","White","Property","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","London","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Psychology","Outside London","105","[c]","26570","27700"
"New entrant CS","2022","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","London","115","[c]","37130","32340"
"New entrant CS","2022","White","Science and Engineering","Outside London","1035","[c]","32450","29750"
"New entrant CS","2022","White","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","London","35","[c]","37700","38630"
"New entrant CS","2022","White","Security","Outside London","315","[c]","27670","25000"
"New entrant CS","2022","White","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Social Research","London","60","[c]","38300","37610"
"New entrant CS","2022","White","Social Research","Outside London","165","[c]","33220","30710"
"New entrant CS","2022","White","Statistics","London","65","[c]","34890","33210"
"New entrant CS","2022","White","Statistics","Outside London","180","[c]","32230","30710"
"New entrant CS","2022","White","Tax","London","65","[c]","34080","30750"
"New entrant CS","2022","White","Tax","Outside London","1215","[c]","27090","26590"
"New entrant CS","2022","White","Unknown","London","380","[c]","41100","34710"
"New entrant CS","2022","White","Unknown","Outside London","3120","[c]","31190","27230"
"New entrant CS","2022","White","Unknown","Unknown","85","[c]","36910","32000"
"New entrant CS","2022","White","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Veterinarian","Outside London","35","[c]","34690","35900"
"New entrant CS","2022","White","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
