"Status","Year","Ethnicity","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Property","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Cabinet Office","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department for Work and Pensions","Female","30","[c]","36480","27570"
"Leaver Dept.","2022","Unknown","Unknown","Department for Work and Pensions","Male","35","[c]","36680","31990"
"Leaver Dept.","2022","Unknown","Unknown","Department of Health and Social Care","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department of Health and Social Care","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Foreign, Commonwealth and Development Office","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Foreign, Commonwealth and Development Office","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HM Revenue and Customs","Female","235","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HM Revenue and Customs","Male","200","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Home Office","Female","110","[c]","34200","28650"
"Leaver Dept.","2022","Unknown","Unknown","Home Office","Male","95","[c]","34490","30820"
"Leaver Dept.","2022","Unknown","Unknown","Ministry of Defence","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Ministry of Defence","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Scottish Government","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Education","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for International Trade","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Levelling Up, Housing and Communities","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Work and Pensions","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","HM Treasury","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","HM Treasury","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Ministry of Defence","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Ministry of Defence","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Office for Standards in Education, Children's Services and Skills","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","UK Statistics Authority","Female","30","[c]","33120","30710"
"Leaver Dept.","2022","White","Analysis","UK Statistics Authority","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Analysis","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Cabinet Office","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Cabinet Office","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for Education","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Commercial","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
