"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Knowledge and Information Management","EO","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","EO","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","HEO","Heterosexual / straight","50","[c]","31290","30780"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","EO","Heterosexual / straight","135","[c]","27670","27050"
"New entrant CS","2022","Legal","EO","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","EO","Unknown","45","[c]","28120","26590"
"New entrant CS","2022","Legal","G6/G7","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","G7","Heterosexual / straight","290","[c]","52130","50500"
"New entrant CS","2022","Legal","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","G7","Unknown","30","[c]","54380","52080"
"New entrant CS","2022","Legal","SCS level","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","HEO","Heterosexual / straight","150","[c]","37790","38000"
"New entrant CS","2022","Legal","SEO/HEO","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","HEO","Unknown","70","[c]","33560","34260"
"New entrant CS","2022","Legal","SEO/HEO","SEO","Heterosexual / straight","70","[c]","40870","41750"
"New entrant CS","2022","Legal","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","AA/AO","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","AA/AO","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","EO","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","EO","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","G6/G7","G6","Heterosexual / straight","30","[c]","75680","78190"
"New entrant CS","2022","Medicine","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","G6/G7","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","G6/G7","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","G6/G7","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SCS level","SCS level","Heterosexual / straight","35","[c]","94890","89860"
"New entrant CS","2022","Medicine","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SCS level","SCS level","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SCS level","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SEO/HEO","HEO","Heterosexual / straight","45","[c]","35270","34170"
"New entrant CS","2022","Medicine","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SEO/HEO","HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SEO/HEO","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","AA/AO","AA","Heterosexual / straight","1100","[c]","20500","20890"
"New entrant CS","2022","Operational Delivery","AA/AO","AA","LGBO","135","[c]","20500","20890"
"New entrant CS","2022","Operational Delivery","AA/AO","AA","Undeclared","55","[c]","20450","20890"
"New entrant CS","2022","Operational Delivery","AA/AO","AA","Unknown","995","[c]","20510","20890"
"New entrant CS","2022","Operational Delivery","AA/AO","AO","Heterosexual / straight","8615","[c]","22370","21260"
"New entrant CS","2022","Operational Delivery","AA/AO","AO","LGBO","955","[c]","22250","21260"
"New entrant CS","2022","Operational Delivery","AA/AO","AO","Undeclared","510","[c]","22120","21260"
"New entrant CS","2022","Operational Delivery","AA/AO","AO","Unknown","5110","[c]","22420","21300"
"New entrant CS","2022","Operational Delivery","EO","EO","Heterosexual / straight","4915","[c]","27800","27570"
"New entrant CS","2022","Operational Delivery","EO","EO","LGBO","475","[c]","27480","27570"
"New entrant CS","2022","Operational Delivery","EO","EO","Undeclared","335","[c]","27680","27570"
"New entrant CS","2022","Operational Delivery","EO","EO","Unknown","2140","[c]","27170","26590"
"New entrant CS","2022","Operational Delivery","G6/G7","G6","Heterosexual / straight","55","[c]","68050","66230"
"New entrant CS","2022","Operational Delivery","G6/G7","G6","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","G6/G7","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","G6/G7","G6","Unknown","50","[c]","65650","63930"
"New entrant CS","2022","Operational Delivery","G6/G7","G7","Heterosexual / straight","220","[c]","52660","51300"
"New entrant CS","2022","Operational Delivery","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","G6/G7","G7","Undeclared","40","[c]","52590","51300"
"New entrant CS","2022","Operational Delivery","G6/G7","G7","Unknown","115","[c]","52450","52610"
"New entrant CS","2022","Operational Delivery","SCS level","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","SCS level","SCS level","Unknown","40","[c]","101590","89000"
"New entrant CS","2022","Operational Delivery","SEO/HEO","HEO","Heterosexual / straight","825","[c]","32680","32330"
"New entrant CS","2022","Operational Delivery","SEO/HEO","HEO","LGBO","100","[c]","32170","32670"
"New entrant CS","2022","Operational Delivery","SEO/HEO","HEO","Undeclared","85","[c]","32500","32330"
"New entrant CS","2022","Operational Delivery","SEO/HEO","HEO","Unknown","385","[c]","32260","32790"
"New entrant CS","2022","Operational Delivery","SEO/HEO","SEO","Heterosexual / straight","520","[c]","40960","40070"
"New entrant CS","2022","Operational Delivery","SEO/HEO","SEO","LGBO","50","[c]","41010","40070"
"New entrant CS","2022","Operational Delivery","SEO/HEO","SEO","Undeclared","60","[c]","39370","38730"
"New entrant CS","2022","Operational Delivery","SEO/HEO","SEO","Unknown","185","[c]","39260","40050"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","Heterosexual / straight","4875","[c]","28750","26310"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","LGBO","415","[c]","28590","24800"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","Undeclared","305","[c]","30560","28200"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","Unknown","3110","[c]","27960","26310"
"New entrant CS","2022","Operational Research","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","EO","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","SEO/HEO","HEO","Heterosexual / straight","40","[c]","31290","31000"
"New entrant CS","2022","Operational Research","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","SEO/HEO","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","AA/AO","AA","Heterosexual / straight","110","[c]","19400","19810"
"New entrant CS","2022","Other","AA/AO","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","AA/AO","AA","Unknown","75","[c]","20320","19810"
"New entrant CS","2022","Other","AA/AO","AO","Heterosexual / straight","665","[c]","21440","21260"
"New entrant CS","2022","Other","AA/AO","AO","LGBO","70","[c]","21380","21260"
"New entrant CS","2022","Other","AA/AO","AO","Undeclared","35","[c]","21410","21260"
"New entrant CS","2022","Other","AA/AO","AO","Unknown","155","[c]","21820","21170"
"New entrant CS","2022","Other","EO","EO","Heterosexual / straight","485","[c]","25810","26350"
"New entrant CS","2022","Other","EO","EO","LGBO","45","[c]","25520","26250"
"New entrant CS","2022","Other","EO","EO","Undeclared","35","[c]","27010","26950"
"New entrant CS","2022","Other","EO","EO","Unknown","170","[c]","24020","26350"
"New entrant CS","2022","Other","G6/G7","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Other","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","G6/G7","G7","Heterosexual / straight","75","[c]","53740","53130"
"New entrant CS","2022","Other","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","G6/G7","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","G6/G7","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Other","SCS level","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","SEO/HEO","HEO","Heterosexual / straight","195","[c]","31540","32530"
"New entrant CS","2022","Other","SEO/HEO","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Other","SEO/HEO","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Other","SEO/HEO","HEO","Unknown","90","[c]","32230","32780"
"New entrant CS","2022","Other","SEO/HEO","SEO","Heterosexual / straight","100","[c]","39740","40000"
"New entrant CS","2022","Other","SEO/HEO","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Other","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","SEO/HEO","SEO","Unknown","35","[c]","39860","39230"
"New entrant CS","2022","Other","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Unknown","Unknown","155","[c]","20840","16190"
"New entrant CS","2022","Planning","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","EO","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","G6/G7","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Planning","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
