"Status","Year","Ethnicity","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","White","Geography","Outside London","Heterosexual / straight","45","[c]","26390","20420"
"New entrant CS","2022","White","Geography","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Geography","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Geography","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Geography","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Geography","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Geography","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Geography","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Human Resources","London","Heterosexual / straight","115","[c]","37340","32790"
"New entrant CS","2022","White","Human Resources","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Human Resources","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Human Resources","Outside London","Heterosexual / straight","420","[c]","32430","29520"
"New entrant CS","2022","White","Human Resources","Outside London","LGBO","50","[c]","29610","25600"
"New entrant CS","2022","White","Human Resources","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Human Resources","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Inspector of Education and Training","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Inspector of Education and Training","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Inspector of Education and Training","Outside London","Heterosexual / straight","115","[c]","59570","51360"
"New entrant CS","2022","White","Inspector of Education and Training","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Inspector of Education and Training","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Inspector of Education and Training","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Intelligence Analysis","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Intelligence Analysis","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Intelligence Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Intelligence Analysis","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Intelligence Analysis","Outside London","Heterosexual / straight","60","[c]","28230","26590"
"New entrant CS","2022","White","Intelligence Analysis","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Intelligence Analysis","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Internal Audit","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Internal Audit","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","International Trade","London","Heterosexual / straight","65","[c]","37780","31800"
"New entrant CS","2022","White","International Trade","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","International Trade","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","International Trade","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Knowledge and Information Management","London","Heterosexual / straight","35","[c]","37200","34260"
"New entrant CS","2022","White","Knowledge and Information Management","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Knowledge and Information Management","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Knowledge and Information Management","Outside London","Heterosexual / straight","80","[c]","27920","27230"
"New entrant CS","2022","White","Knowledge and Information Management","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Knowledge and Information Management","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Legal","London","Heterosexual / straight","210","[c]","48550","50500"
"New entrant CS","2022","White","Legal","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Legal","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Legal","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Legal","Outside London","Heterosexual / straight","280","[c]","39930","40640"
"New entrant CS","2022","White","Legal","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Legal","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","Outside London","Heterosexual / straight","140","[c]","47290","39030"
"New entrant CS","2022","White","Medicine","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Delivery","London","Heterosexual / straight","1135","[c]","34210","31060"
"New entrant CS","2022","White","Operational Delivery","London","LGBO","185","[c]","33110","30520"
"New entrant CS","2022","White","Operational Delivery","London","Undeclared","115","[c]","32920","30520"
"New entrant CS","2022","White","Operational Delivery","London","Unknown","45","[c]","39930","33940"
"New entrant CS","2022","White","Operational Delivery","Outside London","Heterosexual / straight","14890","[c]","25600","23170"
"New entrant CS","2022","White","Operational Delivery","Outside London","LGBO","1725","[c]","24870","23140"
"New entrant CS","2022","White","Operational Delivery","Outside London","Undeclared","670","[c]","25710","23170"
"New entrant CS","2022","White","Operational Delivery","Outside London","Unknown","280","[c]","25210","22600"
"New entrant CS","2022","White","Operational Delivery","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Delivery","Unknown","Heterosexual / straight","95","[c]","25660","21840"
"New entrant CS","2022","White","Operational Delivery","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Delivery","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Research","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Research","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Research","Outside London","Heterosexual / straight","30","[c]","31300","29970"
"New entrant CS","2022","White","Operational Research","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Operational Research","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Other","London","Heterosexual / straight","175","[c]","36740","28040"
"New entrant CS","2022","White","Other","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Other","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Other","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Other","Outside London","Heterosexual / straight","1130","[c]","25880","21260"
"New entrant CS","2022","White","Other","Outside London","LGBO","105","[c]","24960","21260"
"New entrant CS","2022","White","Other","Outside London","Undeclared","40","[c]","28340","21260"
"New entrant CS","2022","White","Other","Outside London","Unknown","50","[c]","27740","26350"
"New entrant CS","2022","White","Other","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Other","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Other","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning","Outside London","Heterosexual / straight","40","[c]","42960","39100"
"New entrant CS","2022","White","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectors","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectors","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectors","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectors","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectors","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","London","Heterosexual / straight","935","[c]","38730","34020"
"New entrant CS","2022","White","Policy","London","LGBO","195","[c]","36450","33570"
"New entrant CS","2022","White","Policy","London","Undeclared","80","[c]","36560","33570"
"New entrant CS","2022","White","Policy","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Outside London","Heterosexual / straight","915","[c]","35140","31990"
"New entrant CS","2022","White","Policy","Outside London","LGBO","105","[c]","34380","30320"
"New entrant CS","2022","White","Policy","Outside London","Undeclared","70","[c]","34340","30960"
"New entrant CS","2022","White","Policy","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
