"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Human Resources","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Treasury","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Treasury","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Female","655","[c]","33870","26960"
"New entrant CS","2022","Legal","Attorney General's Departments","Male","265","[c]","36570","31560"
"New entrant CS","2022","Legal","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs","Female","60","[c]","37830","30750"
"New entrant CS","2022","Legal","HM Revenue and Customs","Male","40","[c]","35830","30750"
"New entrant CS","2022","Legal","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","National Crime Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Gas and Electricity Markets","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scottish Government","Female","60","[c]","37070","41750"
"New entrant CS","2022","Legal","Scottish Government","Male","30","[c]","38760","41750"
"New entrant CS","2022","Legal","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Export Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Supreme Court","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Cabinet Office","Female","500","[c]","30320","28000"
"New entrant CS","2022","No function","Cabinet Office","Male","350","[c]","31640","28000"
"New entrant CS","2022","No function","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Charity Commission","Female","35","[c]","25360","24440"
"New entrant CS","2022","No function","Charity Commission","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Female","505","[c]","32870","30360"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Male","385","[c]","33530","33570"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Female","185","[c]","34760","34020"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Male","140","[c]","36060","34020"
"New entrant CS","2022","No function","Department for Education","Female","335","[c]","32710","29360"
"New entrant CS","2022","No function","Department for Education","Male","155","[c]","33860","32870"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Female","965","[c]","33880","32560"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Male","710","[c]","34470","32560"
"New entrant CS","2022","No function","Department for International Trade","Female","125","[c]","35630","31800"
"New entrant CS","2022","No function","Department for International Trade","Male","110","[c]","37530","31800"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Female","295","[c]","34560","33210"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Male","240","[c]","34650","33210"
"New entrant CS","2022","No function","Department for Transport","Female","755","[c]","27590","21840"
"New entrant CS","2022","No function","Department for Transport","Male","945","[c]","29430","26130"
"New entrant CS","2022","No function","Department for Work and Pensions","Female","4335","[c]","25530","27570"
"New entrant CS","2022","No function","Department for Work and Pensions","Male","3025","[c]","25660","27570"
"New entrant CS","2022","No function","Department of Health and Social Care","Female","1630","[c]","36360","32330"
"New entrant CS","2022","No function","Department of Health and Social Care","Male","760","[c]","39210","32790"
"New entrant CS","2022","No function","Food Standards Agency","Female","90","[c]","32060","30350"
"New entrant CS","2022","No function","Food Standards Agency","Male","55","[c]","31480","30350"
"New entrant CS","2022","No function","HM Land Registry","Female","225","[c]","24370","22600"
"New entrant CS","2022","No function","HM Land Registry","Male","120","[c]","25180","22600"
"New entrant CS","2022","No function","HM Revenue and Customs","Female","2140","[c]","25090","21250"
"New entrant CS","2022","No function","HM Revenue and Customs","Male","1970","[c]","26270","25330"
"New entrant CS","2022","No function","HM Treasury","Female","135","[c]","33340","28500"
"New entrant CS","2022","No function","HM Treasury","Male","120","[c]","32470","28500"
"New entrant CS","2022","No function","Ministry of Defence","Female","165","[c]","27830","26030"
"New entrant CS","2022","No function","Ministry of Defence","Male","360","[c]","29660","26030"
"New entrant CS","2022","No function","Ministry of Justice","Female","11285","[c]","26390","24090"
"New entrant CS","2022","No function","Ministry of Justice","Male","6245","[c]","26810","24430"
"New entrant CS","2022","No function","National Crime Agency","Female","175","[c]","34100","32770"
"New entrant CS","2022","No function","National Crime Agency","Male","245","[c]","37520","36200"
"New entrant CS","2022","No function","Northern Ireland Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Female","155","[c]","49740","46360"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Male","50","[c]","56640","70500"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Female","130","[c]","31270","25750"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Male","160","[c]","33270","25750"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Female","30","[c]","36310","38000"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scottish Government","Female","610","[c]","22830","21640"
"New entrant CS","2022","No function","Scottish Government","Male","365","[c]","22590","21640"
"New entrant CS","2022","No function","The National Archives","Female","35","[c]","29010","28040"
"New entrant CS","2022","No function","The National Archives","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","UK Statistics Authority","Female","260","[c]","23180","19860"
"New entrant CS","2022","No function","UK Statistics Authority","Male","160","[c]","25140","19860"
"New entrant CS","2022","No function","Water Services Regulation Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Water Services Regulation Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
