"Status","Year","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","Female","85","[c]","37620","27270"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","Male","45","[c]","34780","27270"
"New entrant CS","2022","Communications","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Revenue and Customs (excl. agencies)","Female","415","[c]","27030","26590"
"New entrant CS","2022","Communications","HM Revenue and Customs (excl. agencies)","Male","465","[c]","27020","26590"
"New entrant CS","2022","Communications","HM Treasury (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Met Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Met Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence (excl. agencies)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Justice (excl. agencies)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Justice (excl. agencies)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Gas and Electricity Markets","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Gas and Electricity Markets","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Public Health England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Public Health England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Health Security Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office (excl. agencies)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Companies House","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Companies House","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","Female","435","[c]","25530","25110"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","Male","335","[c]","25410","25110"
"New entrant CS","2022","Counter Fraud","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","Female","360","[c]","28080","26590"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","Male","385","[c]","29080","26590"
"New entrant CS","2022","Counter Fraud","Serious Fraud Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","The Insolvency Service","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions (excl. agencies)","Female","185","[c]","21800","21260"
"New entrant CS","2022","Debt","Department for Work and Pensions (excl. agencies)","Male","125","[c]","21830","21260"
"New entrant CS","2022","Debt","HM Revenue and Customs (excl. agencies)","Female","430","[c]","21490","21250"
"New entrant CS","2022","Debt","HM Revenue and Customs (excl. agencies)","Male","285","[c]","21480","21250"
"New entrant CS","2022","Debt","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Female","125","[c]","42200","37300"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Male","120","[c]","44190","40600"
"New entrant CS","2022","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Companies House","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Companies House","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Crown Commercial Service","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Crown Commercial Service","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Crown Prosecution Service","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Crown Prosecution Service","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Defence Equipment and Support","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Defence Equipment and Support","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","10","[c]","[c]","[c]"
