"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Project Delivery","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Competition and Markets Authority","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Digital, Culture, Media and Sport","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Education","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Environment, Food and Rural Affairs","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Environment, Food and Rural Affairs","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Environment, Food and Rural Affairs","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Environment, Food and Rural Affairs","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Levelling Up, Housing and Communities","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Levelling Up, Housing and Communities","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Levelling Up, Housing and Communities","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Levelling Up, Housing and Communities","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Levelling Up, Housing and Communities","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Transport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Transport","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Transport","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Transport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Work and Pensions","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Work and Pensions","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Work and Pensions","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Work and Pensions","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Work and Pensions","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Work and Pensions","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Work and Pensions","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Department for Work and Pensions","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Estyn","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Estyn","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Estyn","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Estyn","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Foreign, Commonwealth and Development Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Foreign, Commonwealth and Development Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Foreign, Commonwealth and Development Office","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Foreign, Commonwealth and Development Office","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Foreign, Commonwealth and Development Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Foreign, Commonwealth and Development Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Foreign, Commonwealth and Development Office","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Foreign, Commonwealth and Development Office","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HM Revenue and Customs","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HM Revenue and Customs","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HM Revenue and Customs","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HM Revenue and Customs","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HM Revenue and Customs","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HM Revenue and Customs","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HM Treasury","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HM Treasury","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HM Treasury","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Ministry of Defence","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Ministry of Defence","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Ministry of Defence","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Ministry of Defence","EO","Male","55","[c]","23240","23870"
"Leaver Dept.","2022","Project Delivery","Ministry of Defence","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Ministry of Defence","G6/G7","Male","30","[c]","57560","57050"
"Leaver Dept.","2022","Project Delivery","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Ministry of Defence","SEO/HEO","Female","90","[c]","34740","35630"
"Leaver Dept.","2022","Project Delivery","Ministry of Defence","SEO/HEO","Male","130","[c]","35950","35670"
"Leaver Dept.","2022","Project Delivery","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Ministry of Defence","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Ministry of Justice","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Ministry of Justice","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","National Crime Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","National Crime Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","National Crime Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Office of Gas and Electricity Markets","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","UK Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","UK Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","UK Statistics Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","UK Statistics Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Cabinet Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Cabinet Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Cabinet Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Cabinet Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Department for Education","EO","Female","[c]","[c]","[c]","[c]"
