"Status","Year","Disability","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Black","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Welsh Government","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Welsh Government","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Welsh Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Cabinet Office","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Education","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
