"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Ministry of Justice","London","40","[c]","45300","41750"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Ministry of Justice","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Scottish Government","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","UK Statistics Authority","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Business, Energy and Industrial Strategy","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Education","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Education","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Environment, Food and Rural Affairs","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Transport","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Transport","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Work and Pensions","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department for Work and Pensions","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department of Health and Social Care","London","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Department of Health and Social Care","Yorkshire and The Humber","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","HM Revenue and Customs","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","HM Revenue and Customs","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","HM Revenue and Customs","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","HM Revenue and Customs","Yorkshire and The Humber","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Ministry of Defence","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Ministry of Defence","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Ministry of Justice","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Scottish Government","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","East Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","East of England","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","North East (England)","75","[c]","21690","21300"
"New entrant CS","2022","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","North West (England)","110","[c]","21430","21300"
"New entrant CS","2022","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","West Midlands (England)","40","[c]","21890","21300"
"New entrant CS","2022","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","50","[c]","21430","21300"
"New entrant CS","2022","Unknown","Human Resources","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Cabinet Office","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
