"Status","Year","Ethnicity","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","AA/AO","Unknown","730","[c]","25780","25110"
"New entrant CS","2022","Unknown","London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","EO","Undeclared","120","[c]","27480","27270"
"New entrant CS","2022","Unknown","London","EO","Unknown","1045","[c]","28890","28650"
"New entrant CS","2022","Unknown","London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","G6/G7","Undeclared","60","[c]","58180","53360"
"New entrant CS","2022","Unknown","London","G6/G7","Unknown","450","[c]","60510","58000"
"New entrant CS","2022","Unknown","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","SCS level","Unknown","60","[c]","102010","85100"
"New entrant CS","2022","Unknown","London","SEO/HEO","Heterosexual / straight","30","[c]","37840","38450"
"New entrant CS","2022","Unknown","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","SEO/HEO","Undeclared","160","[c]","35570","32790"
"New entrant CS","2022","Unknown","London","SEO/HEO","Unknown","1470","[c]","34370","34260"
"New entrant CS","2022","Unknown","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Unknown","Unknown","295","[c]","33520","32090"
"New entrant CS","2022","Unknown","Outside London","AA/AO","Heterosexual / straight","95","[c]","21730","21250"
"New entrant CS","2022","Unknown","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","AA/AO","Unknown","7135","[c]","21720","21250"
"New entrant CS","2022","Unknown","Outside London","EO","Heterosexual / straight","50","[c]","26700","27230"
"New entrant CS","2022","Unknown","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","EO","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","EO","Unknown","3285","[c]","26350","26590"
"New entrant CS","2022","Unknown","Outside London","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","G6/G7","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","G6/G7","Unknown","655","[c]","58410","55000"
"New entrant CS","2022","Unknown","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","SCS level","Unknown","50","[c]","103510","90100"
"New entrant CS","2022","Unknown","Outside London","SEO/HEO","Heterosexual / straight","70","[c]","34510","32780"
"New entrant CS","2022","Unknown","Outside London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","SEO/HEO","Undeclared","100","[c]","33050","31390"
"New entrant CS","2022","Unknown","Outside London","SEO/HEO","Unknown","2125","[c]","34050","33080"
"New entrant CS","2022","Unknown","Outside London","Unknown","Heterosexual / straight","35","[c]","25990","24540"
"New entrant CS","2022","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","Unknown","Unknown","2755","[c]","27500","25480"
"New entrant CS","2022","Unknown","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","AA/AO","Unknown","40","[c]","20480","20970"
"New entrant CS","2022","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","EO","Unknown","40","[c]","27040","27500"
"New entrant CS","2022","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO/HEO","Unknown","70","[c]","29510","28000"
"New entrant CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Unknown","325","[c]","22320","16190"
"New entrant CS","2022","White","London","AA/AO","Heterosexual / straight","405","[c]","25230","24470"
"New entrant CS","2022","White","London","AA/AO","LGBO","70","[c]","24560","23780"
"New entrant CS","2022","White","London","AA/AO","Undeclared","35","[c]","23910","23740"
"New entrant CS","2022","White","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","London","EO","Heterosexual / straight","910","[c]","28690","28310"
"New entrant CS","2022","White","London","EO","LGBO","175","[c]","28370","27850"
"New entrant CS","2022","White","London","EO","Undeclared","80","[c]","28220","27680"
"New entrant CS","2022","White","London","EO","Unknown","45","[c]","29300","30000"
"New entrant CS","2022","White","London","G6/G7","Heterosexual / straight","710","[c]","57670","54700"
"New entrant CS","2022","White","London","G6/G7","LGBO","95","[c]","57800","54600"
"New entrant CS","2022","White","London","G6/G7","Undeclared","60","[c]","57020","54270"
"New entrant CS","2022","White","London","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","White","London","SCS level","Heterosexual / straight","85","[c]","102670","94310"
"New entrant CS","2022","White","London","SCS level","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","London","SEO/HEO","Heterosexual / straight","1670","[c]","36600","35000"
"New entrant CS","2022","White","London","SEO/HEO","LGBO","310","[c]","35980","34260"
"New entrant CS","2022","White","London","SEO/HEO","Undeclared","155","[c]","35770","34260"
"New entrant CS","2022","White","London","SEO/HEO","Unknown","55","[c]","37600","37610"
"New entrant CS","2022","White","London","Unknown","Heterosexual / straight","260","[c]","36350","33700"
"New entrant CS","2022","White","London","Unknown","LGBO","35","[c]","38200","27060"
"New entrant CS","2022","White","London","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outside London","AA/AO","Heterosexual / straight","10040","[c]","21850","21260"
"New entrant CS","2022","White","Outside London","AA/AO","LGBO","1275","[c]","21740","21260"
"New entrant CS","2022","White","Outside London","AA/AO","Undeclared","470","[c]","21670","21260"
"New entrant CS","2022","White","Outside London","AA/AO","Unknown","490","[c]","21130","21250"
"New entrant CS","2022","White","Outside London","EO","Heterosexual / straight","5720","[c]","26690","27230"
"New entrant CS","2022","White","Outside London","EO","LGBO","730","[c]","26630","27230"
"New entrant CS","2022","White","Outside London","EO","Undeclared","290","[c]","26370","26590"
"New entrant CS","2022","White","Outside London","EO","Unknown","210","[c]","25800","26350"
"New entrant CS","2022","White","Outside London","G6/G7","Heterosexual / straight","1495","[c]","55230","52080"
"New entrant CS","2022","White","Outside London","G6/G7","LGBO","105","[c]","54850","50210"
"New entrant CS","2022","White","Outside London","G6/G7","Undeclared","80","[c]","53990","51200"
"New entrant CS","2022","White","Outside London","G6/G7","Unknown","55","[c]","52650","51300"
"New entrant CS","2022","White","Outside London","SCS level","Heterosexual / straight","80","[c]","87990","80000"
"New entrant CS","2022","White","Outside London","SCS level","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outside London","SEO/HEO","Heterosexual / straight","4935","[c]","34890","33080"
"New entrant CS","2022","White","Outside London","SEO/HEO","LGBO","565","[c]","33750","33070"
"New entrant CS","2022","White","Outside London","SEO/HEO","Undeclared","315","[c]","34790","33080"
"New entrant CS","2022","White","Outside London","SEO/HEO","Unknown","255","[c]","32420","32410"
"New entrant CS","2022","White","Outside London","Unknown","Heterosexual / straight","3790","[c]","28450","24800"
"New entrant CS","2022","White","Outside London","Unknown","LGBO","340","[c]","27820","24630"
"New entrant CS","2022","White","Outside London","Unknown","Undeclared","145","[c]","28230","24800"
"New entrant CS","2022","White","Outside London","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","AA/AO","Heterosexual / straight","55","[c]","21250","21260"
"New entrant CS","2022","White","Unknown","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","SEO/HEO","Heterosexual / straight","45","[c]","34720","34550"
"New entrant CS","2022","White","Unknown","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
