"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Human Resources","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AO","35","[c]","23710","23770"
"New entrant CS","2022","Human Resources","London","EO","135","[c]","27060","27270"
"New entrant CS","2022","Human Resources","London","G6","10","[c]","68600","67560"
"New entrant CS","2022","Human Resources","London","G7","35","[c]","56220","55000"
"New entrant CS","2022","Human Resources","London","HEO","100","[c]","33450","32790"
"New entrant CS","2022","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","SEO","40","[c]","42020","40650"
"New entrant CS","2022","Human Resources","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North East (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North East (England)","EO","10","[c]","26320","26590"
"New entrant CS","2022","Human Resources","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North West (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North West (England)","AO","55","[c]","21420","21170"
"New entrant CS","2022","Human Resources","North West (England)","EO","25","[c]","25570","25520"
"New entrant CS","2022","Human Resources","North West (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North West (England)","G7","10","[c]","51760","51260"
"New entrant CS","2022","Human Resources","North West (England)","HEO","40","[c]","31580","31700"
"New entrant CS","2022","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","North West (England)","SEO","10","[c]","39830","39820"
"New entrant CS","2022","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scotland","AO","25","[c]","21540","21170"
"New entrant CS","2022","Human Resources","Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South East (England)","AO","10","[c]","21360","21170"
"New entrant CS","2022","Human Resources","South East (England)","EO","15","[c]","25750","26130"
"New entrant CS","2022","Human Resources","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South East (England)","HEO","15","[c]","30730","30450"
"New entrant CS","2022","Human Resources","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South West (England)","AO","30","[c]","21150","21170"
"New entrant CS","2022","Human Resources","South West (England)","EO","35","[c]","24350","24710"
"New entrant CS","2022","Human Resources","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South West (England)","G7","20","[c]","51160","51300"
"New entrant CS","2022","Human Resources","South West (England)","HEO","25","[c]","30220","30450"
"New entrant CS","2022","Human Resources","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","South West (England)","SEO","25","[c]","39000","38250"
"New entrant CS","2022","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Wales","AO","20","[c]","21670","21810"
"New entrant CS","2022","Human Resources","Wales","EO","20","[c]","25310","25120"
"New entrant CS","2022","Human Resources","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Wales","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Wales","HEO","15","[c]","31100","30730"
"New entrant CS","2022","Human Resources","Wales","SEO","15","[c]","39660","38650"
"New entrant CS","2022","Human Resources","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","West Midlands (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","West Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","West Midlands (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","West Midlands (England)","HEO","20","[c]","30890","30130"
"New entrant CS","2022","Human Resources","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","EO","25","[c]","24200","23690"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","G6","10","[c]","63940","62400"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","G7","25","[c]","52570","50210"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","HEO","30","[c]","31320","30730"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","SEO","15","[c]","38860","38650"
"New entrant CS","2022","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","East Midlands (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","East Midlands (England)","SEO","10","[c]","46820","46360"
"New entrant CS","2022","Inspector of Education and Training","East of England","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","East of England","SEO","10","[c]","48030","46360"
"New entrant CS","2022","Inspector of Education and Training","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","SEO","15","[c]","46360","46360"
"New entrant CS","2022","Inspector of Education and Training","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","North East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","North West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","North West (England)","SEO","10","[c]","47200","46360"
"New entrant CS","2022","Inspector of Education and Training","South East (England)","G7","10","[c]","72500","70500"
"New entrant CS","2022","Inspector of Education and Training","South East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","South West (England)","G7","10","[c]","72770","70500"
"New entrant CS","2022","Inspector of Education and Training","South West (England)","SEO","10","[c]","48450","46360"
"New entrant CS","2022","Inspector of Education and Training","Wales","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","West Midlands (England)","G7","10","[c]","73500","75500"
"New entrant CS","2022","Inspector of Education and Training","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Yorkshire and The Humber","G7","10","[c]","70500","70500"
"New entrant CS","2022","Inspector of Education and Training","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","East Midlands (England)","EO","10","[c]","26240","26350"
"New entrant CS","2022","Intelligence Analysis","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","East of England","EO","20","[c]","26270","26350"
"New entrant CS","2022","Intelligence Analysis","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","EO","55","[c]","29400","28700"
"New entrant CS","2022","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","HEO","20","[c]","36490","37610"
"New entrant CS","2022","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","North West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Scotland","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","South East (England)","EO","10","[c]","25200","24880"
"New entrant CS","2022","Intelligence Analysis","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","South East (England)","HEO","15","[c]","27090","26030"
"New entrant CS","2022","Intelligence Analysis","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","SEO","10","[c]","45970","44830"
"New entrant CS","2022","Internal Audit","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
