"Status","Year","Age","Disability","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Outside London","AA/AO","60","[c]","21510","21260"
"New entrant CS","2022","60-64","Declared disabled","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Outside London","Unknown","120","[c]","30070","28200"
"New entrant CS","2022","60-64","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","London","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","London","Unknown","40","[c]","38190","35310"
"New entrant CS","2022","60-64","Declared non-disabled","Outside London","AA/AO","300","[c]","21270","21260"
"New entrant CS","2022","60-64","Declared non-disabled","Outside London","EO","120","[c]","26980","27570"
"New entrant CS","2022","60-64","Declared non-disabled","Outside London","G6/G7","50","[c]","56190","53760"
"New entrant CS","2022","60-64","Declared non-disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Outside London","SEO/HEO","100","[c]","35570","33370"
"New entrant CS","2022","60-64","Declared non-disabled","Outside London","Unknown","270","[c]","28650","28200"
"New entrant CS","2022","60-64","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","Unknown","40","[c]","36460","36560"
"New entrant CS","2022","60-64","Unknown","Outside London","AA/AO","180","[c]","20810","21050"
"New entrant CS","2022","60-64","Unknown","Outside London","EO","100","[c]","28990","27570"
"New entrant CS","2022","60-64","Unknown","Outside London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Outside London","SEO/HEO","55","[c]","36270","36500"
"New entrant CS","2022","60-64","Unknown","Outside London","Unknown","230","[c]","29280","28200"
"New entrant CS","2022","60-64","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Outside London","Unknown","50","[c]","33190","28620"
"New entrant CS","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Outside London","AA/AO","60","[c]","21530","21260"
"New entrant CS","2022","65+","Declared non-disabled","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Outside London","Unknown","100","[c]","28940","28200"
"New entrant CS","2022","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Outside London","AA/AO","40","[c]","20800","21170"
"New entrant CS","2022","65+","Unknown","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Outside London","Unknown","95","[c]","29130","28250"
"New entrant CS","2022","65+","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
