"Status","Year","Age","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Asian","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Social Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Statistics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Tax","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Tax","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Tax","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Tax","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Tax","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Tax","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Economics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Geography","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Geography","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","International Trade","London","[c]","[c]","[c]","[c]"
