"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Work and Pensions","Unknown","G6/G7","55","[c]","57600","55500"
"New entrant CS","2022","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","SEO/HEO","85","[c]","36140","36650"
"New entrant CS","2022","Department of Health and Social Care","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","EO","15","[c]","26340","27270"
"New entrant CS","2022","Department of Health and Social Care","Commercial","G6/G7","30","[c]","55510","53360"
"New entrant CS","2022","Department of Health and Social Care","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Commercial","SEO/HEO","115","[c]","36330","36820"
"New entrant CS","2022","Department of Health and Social Care","Communications","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","EO","60","[c]","27040","27270"
"New entrant CS","2022","Department of Health and Social Care","Communications","G6/G7","40","[c]","56320","53360"
"New entrant CS","2022","Department of Health and Social Care","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","SEO/HEO","30","[c]","35610","32790"
"New entrant CS","2022","Department of Health and Social Care","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","G6/G7","15","[c]","54840","53360"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","SEO/HEO","85","[c]","33350","32790"
"New entrant CS","2022","Department of Health and Social Care","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Economics","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","EO","55","[c]","24960","23690"
"New entrant CS","2022","Department of Health and Social Care","Finance","G6/G7","25","[c]","55560","53750"
"New entrant CS","2022","Department of Health and Social Care","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","SEO/HEO","80","[c]","35140","32790"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","EO","105","[c]","26480","27140"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","G6/G7","45","[c]","57720","54850"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","SEO/HEO","75","[c]","34450","32790"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","EO","10","[c]","26080","26880"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","SEO/HEO","30","[c]","34330","35970"
"New entrant CS","2022","Department of Health and Social Care","Medicine","G6/G7","25","[c]","67780","66230"
"New entrant CS","2022","Department of Health and Social Care","Medicine","SCS level","35","[c]","97860","90400"
"New entrant CS","2022","Department of Health and Social Care","Medicine","SEO/HEO","20","[c]","35650","33760"
"New entrant CS","2022","Department of Health and Social Care","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","AA/AO","235","[c]","21440","19880"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","EO","415","[c]","25940","26880"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","G6/G7","310","[c]","55830","53360"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","SCS level","45","[c]","101430","85960"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","SEO/HEO","655","[c]","34900","32870"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Other","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Policy","EO","15","[c]","27270","27270"
"New entrant CS","2022","Department of Health and Social Care","Policy","G6/G7","20","[c]","53690","53360"
"New entrant CS","2022","Department of Health and Social Care","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Policy","SEO/HEO","105","[c]","33700","32790"
"New entrant CS","2022","Department of Health and Social Care","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Property","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Science and Engineering","AA/AO","50","[c]","21200","19880"
"New entrant CS","2022","Department of Health and Social Care","Science and Engineering","EO","65","[c]","25060","24300"
"New entrant CS","2022","Department of Health and Social Care","Science and Engineering","G6/G7","45","[c]","54100","51300"
"New entrant CS","2022","Department of Health and Social Care","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Science and Engineering","SEO/HEO","300","[c]","34460","32330"
"New entrant CS","2022","Department of Health and Social Care","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Statistics","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Inspector of Education and Training","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Communications","SEO/HEO","15","[c]","32420","30350"
"New entrant CS","2022","Food Standards Agency","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Operational Delivery","EO","20","[c]","24590","24470"
"New entrant CS","2022","Food Standards Agency","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Operational Delivery","SEO/HEO","15","[c]","34640","33160"
"New entrant CS","2022","Food Standards Agency","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Policy","EO","10","[c]","25540","24470"
"New entrant CS","2022","Food Standards Agency","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Policy","SEO/HEO","35","[c]","34460","32350"
"New entrant CS","2022","Food Standards Agency","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Science and Engineering","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Science and Engineering","SEO/HEO","40","[c]","32440","30350"
"New entrant CS","2022","Food Standards Agency","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Social Research","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Veterinarian","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Policy","EO","[c]","[c]","[c]","[c]"
