"Status","Year","Organisation","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Government Internal Audit Agency","London","Inner London - West","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","London","Inner London - West","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","North East (England)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","London","Inner London - West","Female","205","[c]","40930","43920"
"New entrant CS","2022","Government Legal Department","London","Inner London - West","Male","100","[c]","38710","43920"
"New entrant CS","2022","Government Legal Department","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Yorkshire and The Humber","West Yorkshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","London","Inner London - West","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","London","Inner London - West","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","North West (England)","Greater Manchester","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","North West (England)","Greater Manchester","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","West Midlands (England)","West Midlands","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","West Midlands (England)","West Midlands","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Yorkshire and The Humber","West Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","East Midlands (England)","Derbyshire and Nottinghamshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","East Midlands (England)","Derbyshire and Nottinghamshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","London","Inner London - East","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","London","Inner London - East","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","North East (England)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","North West (England)","Merseyside","Female","70","[c]","26680","26370"
"New entrant CS","2022","Health and Safety Executive","North West (England)","Merseyside","Male","55","[c]","34000","26370"
"New entrant CS","2022","Health and Safety Executive","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Scotland","North Eastern Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Scotland","West Central Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","West Midlands (England)","West Midlands","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Yorkshire and The Humber","North Yorkshire","Female","35","[c]","25850","26370"
"New entrant CS","2022","Health and Safety Executive","Yorkshire and The Humber","North Yorkshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Yorkshire and The Humber","South Yorkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Yorkshire and The Humber","West Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Midlands (England)","Derbyshire and Nottinghamshire","Female","45","[c]","22780","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","East Midlands (England)","Derbyshire and Nottinghamshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","110","[c]","21220","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","55","[c]","21720","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","East Midlands (England)","Lincolnshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Midlands (England)","Lincolnshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East of England","Bedfordshire and Hertfordshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East of England","Bedfordshire and Hertfordshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East of England","East Anglia","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East of England","East Anglia","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East of England","Essex","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East of England","Essex","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","London","Inner London - East","Female","60","[c]","26220","23720"
"New entrant CS","2022","HM Courts and Tribunals Service","London","Inner London - East","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","London","Inner London - West","Female","145","[c]","30300","28310"
"New entrant CS","2022","HM Courts and Tribunals Service","London","Inner London - West","Male","90","[c]","30920","28310"
"New entrant CS","2022","HM Courts and Tribunals Service","London","Outer London - East and North East","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","London","Outer London - East and North East","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","London","Outer London - South","Female","30","[c]","29000","23720"
"New entrant CS","2022","HM Courts and Tribunals Service","London","Outer London - South","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","London","Outer London - West and North West","Female","30","[c]","26360","23720"
"New entrant CS","2022","HM Courts and Tribunals Service","London","Outer London - West and North West","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","North East (England)","Northumberland, and Tyne and Wear","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","North East (England)","Northumberland, and Tyne and Wear","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","North East (England)","Tees Valley and Durham","Female","20","[c]","[c]","[c]"
