"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Communications","Office of Rail and Road","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Rail and Road","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Scotland","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Scotland","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Wales","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Wales","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Wales","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Wales","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Counter Fraud","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Counter Fraud","Female","375","[c]","26010","27570"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Counter Fraud","Male","275","[c]","26100","27570"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Operational Delivery","Female","60","[c]","22450","21260"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Operational Delivery","Male","60","[c]","22320","21260"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","Female","30","[c]","31640","30750"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","Male","35","[c]","30520","30750"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Legal","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Legal","Male","45","[c]","30030","26590"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Operational Delivery","Female","135","[c]","25270","26590"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Operational Delivery","Male","105","[c]","26430","26590"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Other","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Tax","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Tax","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Unknown","Female","155","[c]","28310","26590"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Unknown","Male","170","[c]","28900","26590"
"New entrant CS","2022","Counter Fraud","HM Treasury","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Treasury","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions","Other","Female","180","[c]","21780","21260"
"New entrant CS","2022","Debt","Department for Work and Pensions","Other","Male","125","[c]","21830","21260"
"New entrant CS","2022","Debt","HM Revenue and Customs","Operational Delivery","Female","315","[c]","21270","21250"
"New entrant CS","2022","Debt","HM Revenue and Customs","Operational Delivery","Male","200","[c]","21280","21250"
"New entrant CS","2022","Debt","HM Revenue and Customs","Tax","Female","100","[c]","22100","21250"
"New entrant CS","2022","Debt","HM Revenue and Customs","Tax","Male","80","[c]","21930","21250"
"New entrant CS","2022","Debt","HM Revenue and Customs","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Revenue and Customs","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Treasury","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Treasury","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","Female","125","[c]","42200","37300"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","Male","120","[c]","44190","40600"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","50","[c]","30150","30720"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","130","[c]","30200","26200"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","Male","30","[c]","26310","24410"
"New entrant CS","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Female","85","[c]","36820","36500"
"New entrant CS","2022","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Male","80","[c]","39470","36500"
"New entrant CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Female","120","[c]","38400","35900"
