"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Property","North East (England)","Unknown","95","[c]","23310","22010"
"New entrant CS","2022","Unknown","Property","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","North West (England)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","South East (England)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","South West (England)","Unknown","70","[c]","26720","22010"
"New entrant CS","2022","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","West Midlands (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Yorkshire and The Humber","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","East of England","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","London","Unknown","65","[c]","31560","28700"
"New entrant CS","2022","Unknown","Security","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","North West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Northern Ireland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Scotland","Unknown","65","[c]","25400","23540"
"New entrant CS","2022","Unknown","Security","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","South East (England)","Unknown","45","[c]","26360","25540"
"New entrant CS","2022","Unknown","Security","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","South West (England)","Unknown","40","[c]","27390","25000"
"New entrant CS","2022","Unknown","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Yorkshire and The Humber","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","East Midlands (England)","Unknown","85","[c]","25850","21680"
"New entrant CS","2022","Unknown","Unknown","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","East of England","Unknown","140","[c]","29150","24880"
"New entrant CS","2022","Unknown","Unknown","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","London","Unknown","790","[c]","34300","28650"
"New entrant CS","2022","Unknown","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","North East (England)","Unknown","165","[c]","26190","24880"
"New entrant CS","2022","Unknown","Unknown","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","North West (England)","Unknown","505","[c]","27060","24880"
"New entrant CS","2022","Unknown","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Northern Ireland","Unknown","45","[c]","28020","24880"
"New entrant CS","2022","Unknown","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Overseas","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Scotland","Unknown","1565","[c]","31160","27230"
"New entrant CS","2022","Unknown","Unknown","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","South East (England)","Unknown","360","[c]","27210","24880"
"New entrant CS","2022","Unknown","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","South West (England)","Unknown","100","[c]","28670","24880"
"New entrant CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Unknown","175","[c]","22200","16190"
"New entrant CS","2022","Unknown","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Wales","Unknown","145","[c]","26940","24880"
"New entrant CS","2022","Unknown","Unknown","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","West Midlands (England)","Unknown","155","[c]","25890","24880"
"New entrant CS","2022","Unknown","Unknown","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Yorkshire and The Humber","Unknown","335","[c]","27820","24880"
"New entrant CS","2022","White","Analysis","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","East of England","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","London","Heterosexual / straight","240","[c]","39780","34700"
"New entrant CS","2022","White","Analysis","London","LGBO","50","[c]","34320","33210"
"New entrant CS","2022","White","Analysis","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","North East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","North West (England)","Heterosexual / straight","55","[c]","31190","33080"
"New entrant CS","2022","White","Analysis","North West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","North West (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Analysis","South East (England)","Heterosexual / straight","80","[c]","31520","30710"
