"Status","Year","Disability","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","East Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Heterosexual / straight","35","[c]","28670","27230"
"New entrant CS","2022","Undeclared","Eastern Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","55","[c]","28980","26200"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","Heterosexual / straight","50","[c]","29120","26590"
"New entrant CS","2022","Undeclared","Greater Manchester","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","Heterosexual / straight","45","[c]","27910","25000"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","Heterosexual / straight","40","[c]","33670","31060"
"New entrant CS","2022","Undeclared","Inner London - East","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","Undeclared","35","[c]","41530","33950"
"New entrant CS","2022","Undeclared","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - West","Heterosexual / straight","160","[c]","36480","34020"
"New entrant CS","2022","Undeclared","Inner London - West","LGBO","30","[c]","30490","28250"
"New entrant CS","2022","Undeclared","Inner London - West","Undeclared","90","[c]","38880","34550"
"New entrant CS","2022","Undeclared","Inner London - West","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","Heterosexual / straight","35","[c]","25510","21280"
"New entrant CS","2022","Undeclared","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","Heterosexual / straight","40","[c]","27010","23990"
"New entrant CS","2022","Undeclared","Merseyside","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","Heterosexual / straight","65","[c]","25330","21260"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - East and North East","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Shropshire and Staffordshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Shropshire and Staffordshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South Yorkshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Southern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Surrey, East and West Sussex","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Surrey, East and West Sussex","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tees Valley and Durham","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tees Valley and Durham","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tees Valley and Durham","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Central Scotland","Heterosexual / straight","35","[c]","29220","27570"
"New entrant CS","2022","Undeclared","West Central Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Central Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","Heterosexual / straight","50","[c]","29710","27570"
"New entrant CS","2022","Undeclared","West Midlands","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","Heterosexual / straight","50","[c]","26770","23170"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Yorkshire","Heterosexual / straight","45","[c]","29320","25620"
"New entrant CS","2022","Undeclared","West Yorkshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Yorkshire","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","Heterosexual / straight","35","[c]","32570","29430"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Bedfordshire and Hertfordshire","Unknown","205","[c]","27820","26130"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","65","[c]","31370","26350"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","395","[c]","28240","26130"
"New entrant CS","2022","Unknown","Cheshire","Heterosexual / straight","90","[c]","32280","31710"
"New entrant CS","2022","Unknown","Cheshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cheshire","Unknown","155","[c]","25630","23140"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cornwall and Isles of Scilly","Unknown","45","[c]","25940","24850"
"New entrant CS","2022","Unknown","Cumbria","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cumbria","Unknown","65","[c]","27990","26530"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","Heterosexual / straight","90","[c]","31240","29360"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Derbyshire and Nottinghamshire","Unknown","610","[c]","26710","25120"
"New entrant CS","2022","Unknown","Devon","Heterosexual / straight","40","[c]","32000","26330"
"New entrant CS","2022","Unknown","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Devon","Unknown","275","[c]","25530","23140"
"New entrant CS","2022","Unknown","Dorset and Somerset","Heterosexual / straight","35","[c]","26370","23140"
"New entrant CS","2022","Unknown","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Dorset and Somerset","Unknown","205","[c]","26360","23140"
"New entrant CS","2022","Unknown","East Anglia","Heterosexual / straight","55","[c]","27480","23540"
"New entrant CS","2022","Unknown","East Anglia","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Anglia","Unknown","410","[c]","27530","24800"
"New entrant CS","2022","Unknown","East Wales","Heterosexual / straight","165","[c]","29860","25260"
"New entrant CS","2022","Unknown","East Wales","LGBO","25","[c]","[c]","[c]"
