"Status","Year","Age","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","60-64","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Operational Delivery","90","[c]","32510","31060"
"New entrant CS","2022","60-64","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Operational Delivery","480","[c]","28600","27890"
"New entrant CS","2022","60-64","Unknown","Other","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Policy","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Property","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Tax","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","80","[c]","32570","27570"
"New entrant CS","2022","60-64","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Commercial","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Digital, Data and Technology","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Finance","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Legal","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Medicine","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Operational Delivery","820","[c]","27090","24880"
"New entrant CS","2022","60-64","White","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Other","35","[c]","25590","21260"
"New entrant CS","2022","60-64","White","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Policy","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Property","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Science and Engineering","35","[c]","38410","36330"
"New entrant CS","2022","60-64","White","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Tax","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","White","Unknown","70","[c]","32530","27570"
"New entrant CS","2022","60-64","White","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Medicine","[c]","[c]","[c]","[c]"
