"Status","Year","Age","Disability","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Unknown","Finance","55","[c]","44730","41750"
"New entrant CS","2022","50-59","Unknown","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Human Resources","50","[c]","40120","37000"
"New entrant CS","2022","50-59","Unknown","Intelligence Analysis","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Legal","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Medicine","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Operational Delivery","2030","[c]","28990","26310"
"New entrant CS","2022","50-59","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Other","130","[c]","28480","24250"
"New entrant CS","2022","50-59","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Policy","70","[c]","45250","39600"
"New entrant CS","2022","50-59","Unknown","Project Delivery","55","[c]","42780","40000"
"New entrant CS","2022","50-59","Unknown","Property","60","[c]","38810","33040"
"New entrant CS","2022","50-59","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Science and Engineering","35","[c]","44300","40030"
"New entrant CS","2022","50-59","Unknown","Security","60","[c]","29990","25000"
"New entrant CS","2022","50-59","Unknown","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Tax","45","[c]","25670","26590"
"New entrant CS","2022","50-59","Unknown","Unknown","470","[c]","40530","29660"
"New entrant CS","2022","50-59","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Operational Delivery","220","[c]","29000","28200"
"New entrant CS","2022","60-64","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Other","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Digital, Data and Technology","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Finance","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Legal","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Medicine","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Operational Delivery","685","[c]","27320","24800"
"New entrant CS","2022","60-64","Declared non-disabled","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Other","30","[c]","26190","21260"
"New entrant CS","2022","60-64","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Policy","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Project Delivery","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Property","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Science and Engineering","30","[c]","38260","37370"
"New entrant CS","2022","60-64","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Tax","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","55","[c]","32630","27570"
"New entrant CS","2022","60-64","Declared non-disabled","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Operational Delivery","60","[c]","28070","28200"
"New entrant CS","2022","60-64","Undeclared","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Finance","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Medicine","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Operational Delivery","505","[c]","28740","28200"
"New entrant CS","2022","60-64","Unknown","Other","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Policy","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Property","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Tax","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","85","[c]","33250","27570"
"New entrant CS","2022","60-64","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Operational Delivery","70","[c]","33040","28620"
"New entrant CS","2022","65+","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Operational Delivery","190","[c]","28560","26350"
"New entrant CS","2022","65+","Declared non-disabled","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Other","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Tax","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Operational Delivery","165","[c]","28620","27980"
"New entrant CS","2022","65+","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
