"Status","Year","Ethnicity","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","Undeclared","45","[c]","33580","31540"
"New entrant CS","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Female","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Female","Unknown","80","[c]","34300","31500"
"New entrant CS","2022","Unknown","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Male","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Male","Unknown","60","[c]","33180","26670"
"New entrant CS","2022","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Female","Undeclared","50","[c]","34800","27270"
"New entrant CS","2022","Unknown","Communications","Female","Unknown","80","[c]","34200","34260"
"New entrant CS","2022","Unknown","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Male","Unknown","45","[c]","36840","32560"
"New entrant CS","2022","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Female","Unknown","35","[c]","25940","27570"
"New entrant CS","2022","Unknown","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Female","Unknown","240","[c]","38060","35050"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Male","Undeclared","45","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Male","Unknown","460","[c]","39980","35050"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Male","Unknown","55","[c]","33170","32390"
"New entrant CS","2022","Unknown","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Female","Undeclared","55","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Female","Unknown","115","[c]","35970","33600"
"New entrant CS","2022","Unknown","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Male","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Male","Unknown","135","[c]","35030","32560"
"New entrant CS","2022","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Female","Unknown","130","[c]","33980","28840"
"New entrant CS","2022","Unknown","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Male","Unknown","80","[c]","39750","33040"
"New entrant CS","2022","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Female","Unknown","35","[c]","28790","28680"
"New entrant CS","2022","Unknown","Intelligence Analysis","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Male","Unknown","50","[c]","29250","28680"
"New entrant CS","2022","Unknown","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
