"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Project Delivery","Commercial","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inspector of Education and Training","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Operational Delivery","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Operational Delivery","AO","35","[c]","20450","21300"
"New entrant CS","2022","Project Delivery","Operational Delivery","EO","25","[c]","24930","24920"
"New entrant CS","2022","Project Delivery","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Operational Delivery","G7","10","[c]","52120","49860"
"New entrant CS","2022","Project Delivery","Operational Delivery","HEO","15","[c]","31770","30690"
"New entrant CS","2022","Project Delivery","Operational Delivery","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Operational Delivery","Unknown","25","[c]","27560","26000"
"New entrant CS","2022","Project Delivery","Other","EO","115","[c]","20100","19460"
"New entrant CS","2022","Project Delivery","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Other","G7","20","[c]","51820","52000"
"New entrant CS","2022","Project Delivery","Other","HEO","65","[c]","27470","27500"
"New entrant CS","2022","Project Delivery","Other","SEO","45","[c]","37930","38750"
"New entrant CS","2022","Project Delivery","Policy","EO","15","[c]","27280","26590"
"New entrant CS","2022","Project Delivery","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Policy","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Policy","HEO","15","[c]","34200","33220"
"New entrant CS","2022","Project Delivery","Policy","SEO","15","[c]","40640","42150"
"New entrant CS","2022","Project Delivery","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","AO","75","[c]","21800","21260"
"New entrant CS","2022","Project Delivery","Project Delivery","EO","190","[c]","25240","24770"
"New entrant CS","2022","Project Delivery","Project Delivery","G6","35","[c]","67050","65270"
"New entrant CS","2022","Project Delivery","Project Delivery","G7","140","[c]","53170","53500"
"New entrant CS","2022","Project Delivery","Project Delivery","HEO","260","[c]","32430","33000"
"New entrant CS","2022","Project Delivery","Project Delivery","SCS level","10","[c]","103310","89500"
"New entrant CS","2022","Project Delivery","Project Delivery","SEO","235","[c]","40180","40000"
"New entrant CS","2022","Project Delivery","Project Delivery","Unknown","60","[c]","40190","38500"
"New entrant CS","2022","Project Delivery","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","EO","105","[c]","21810","20970"
"New entrant CS","2022","Project Delivery","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","G7","20","[c]","56400","56000"
"New entrant CS","2022","Project Delivery","Science and Engineering","HEO","95","[c]","32050","33000"
"New entrant CS","2022","Project Delivery","Science and Engineering","SEO","95","[c]","45410","44000"
"New entrant CS","2022","Project Delivery","Science and Engineering","Unknown","95","[c]","35040","32000"
"New entrant CS","2022","Project Delivery","Tax","AO","10","[c]","21250","21250"
"New entrant CS","2022","Project Delivery","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","EO","10","[c]","26070","27500"
"New entrant CS","2022","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","SCS level","10","[c]","107050","118000"
"New entrant CS","2022","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","SEO","10","[c]","41270","42300"
"New entrant CS","2022","Property","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","AO","220","[c]","21850","21750"
"New entrant CS","2022","Property","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","AO","15","[c]","25620","25420"
"New entrant CS","2022","Property","Other","EO","20","[c]","20880","19460"
"New entrant CS","2022","Property","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","AA","40","[c]","18740","19010"
"New entrant CS","2022","Property","Property","AO","35","[c]","21550","21270"
"New entrant CS","2022","Property","Property","EO","235","[c]","25800","25000"
"New entrant CS","2022","Property","Property","G6","35","[c]","64000","64040"
"New entrant CS","2022","Property","Property","G7","90","[c]","52180","52040"
"New entrant CS","2022","Property","Property","HEO","190","[c]","31450","32970"
"New entrant CS","2022","Property","Property","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","SEO","135","[c]","41080","40180"
"New entrant CS","2022","Property","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Intelligence Analysis","EO","55","[c]","27810","28700"
"New entrant CS","2022","Security","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Intelligence Analysis","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","AA","220","[c]","23350","24720"
"New entrant CS","2022","Security","Security","AO","255","[c]","26610","24470"
"New entrant CS","2022","Security","Security","EO","45","[c]","32070","26350"
"New entrant CS","2022","Security","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","HEO","55","[c]","32770","31700"
"New entrant CS","2022","Security","Security","SEO","40","[c]","40930","40520"
"New entrant CS","2022","Security","Security","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","EO","90","[c]","25050","23850"
"New entrant CS","2022","Security","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","HEO","45","[c]","32500","32000"
"New entrant CS","2022","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","SEO","10","[c]","38290","37300"
"New entrant CS","2022","Unknown","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","EO","10","[c]","26510","25200"
"New entrant CS","2022","Unknown","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","EO","45","[c]","27770","28650"
"New entrant CS","2022","Unknown","Digital, Data and Technology","G6","20","[c]","72340","72170"
"New entrant CS","2022","Unknown","Digital, Data and Technology","G7","75","[c]","58990","57430"
"New entrant CS","2022","Unknown","Digital, Data and Technology","HEO","60","[c]","33760","35050"
"New entrant CS","2022","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","SEO","50","[c]","41860","41950"
"New entrant CS","2022","Unknown","Economics","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","AO","10","[c]","22750","22750"
"New entrant CS","2022","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","HEO","30","[c]","33300","32390"
"New entrant CS","2022","Unknown","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","AO","10","[c]","21180","21170"
"New entrant CS","2022","Unknown","Finance","EO","50","[c]","24820","26350"
"New entrant CS","2022","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","G7","15","[c]","53690","53500"
"New entrant CS","2022","Unknown","Finance","HEO","35","[c]","33110","33000"
"New entrant CS","2022","Unknown","Finance","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","SEO","35","[c]","41480","40050"
"New entrant CS","2022","Unknown","Human Resources","AO","10","[c]","21750","21300"
"New entrant CS","2022","Unknown","Human Resources","EO","10","[c]","25860","25860"
"New entrant CS","2022","Unknown","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","EO","25","[c]","25790","24880"
"New entrant CS","2022","Unknown","Intelligence Analysis","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
