"Status","Year","Disability","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Policy","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Operational Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Operational Delivery","Male","40","[c]","33590","30210"
"New entrant CS","2022","Unknown","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Science and Engineering","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
