"Status","Year","Function_of_post","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","London","Female","60","[c]","39700","34630"
"New entrant CS","2022","Property","Property","London","Male","70","[c]","37770","31130"
"New entrant CS","2022","Property","Property","Outside London","Female","270","[c]","31050","26350"
"New entrant CS","2022","Property","Property","Outside London","Male","350","[c]","35630","33000"
"New entrant CS","2022","Property","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Intelligence Analysis","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Security","Intelligence Analysis","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Security","Intelligence Analysis","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Security","Intelligence Analysis","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Security","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","London","Female","30","[c]","34960","34710"
"New entrant CS","2022","Security","Security","London","Male","45","[c]","36600","34260"
"New entrant CS","2022","Security","Security","Outside London","Female","110","[c]","25210","23540"
"New entrant CS","2022","Security","Security","Outside London","Male","445","[c]","27300","25000"
"New entrant CS","2022","Security","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","London","Male","30","[c]","28060","27500"
"New entrant CS","2022","Security","Unknown","Outside London","Female","45","[c]","30020","26570"
"New entrant CS","2022","Security","Unknown","Outside London","Male","50","[c]","32010","26570"
"New entrant CS","2022","Security","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","London","Female","55","[c]","41950","41950"
"New entrant CS","2022","Unknown","Digital, Data and Technology","London","Male","100","[c]","48100","41950"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Outside London","Male","80","[c]","45660","40450"
"New entrant CS","2022","Unknown","Economics","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","London","Male","35","[c]","30580","32390"
"New entrant CS","2022","Unknown","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Outside London","Female","60","[c]","36590","29700"
"New entrant CS","2022","Unknown","Finance","Outside London","Male","70","[c]","34660","33000"
"New entrant CS","2022","Unknown","Human Resources","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Outside London","Female","165","[c]","38480","32310"
"New entrant CS","2022","Unknown","Medicine","Outside London","Male","75","[c]","54750","43980"
"New entrant CS","2022","Unknown","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","London","Female","165","[c]","28700","28650"
"New entrant CS","2022","Unknown","Operational Delivery","London","Male","140","[c]","30850","28650"
"New entrant CS","2022","Unknown","Operational Delivery","Outside London","Female","740","[c]","24680","24880"
"New entrant CS","2022","Unknown","Operational Delivery","Outside London","Male","790","[c]","26030","24880"
"New entrant CS","2022","Unknown","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","London","Female","55","[c]","28590","28650"
"New entrant CS","2022","Unknown","Other","London","Male","40","[c]","27980","28650"
"New entrant CS","2022","Unknown","Other","Outside London","Female","395","[c]","24520","21170"
"New entrant CS","2022","Unknown","Other","Outside London","Male","335","[c]","26310","21300"
"New entrant CS","2022","Unknown","Other","Overseas","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Unknown","Female","40","[c]","21060","16190"
"New entrant CS","2022","Unknown","Other","Unknown","Male","120","[c]","20750","16190"
"New entrant CS","2022","Unknown","Planning","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","London","Female","110","[c]","38790","35920"
"New entrant CS","2022","Unknown","Policy","London","Male","80","[c]","39750","36650"
"New entrant CS","2022","Unknown","Policy","Outside London","Female","75","[c]","33360","31600"
"New entrant CS","2022","Unknown","Policy","Outside London","Male","80","[c]","36050","35180"
"New entrant CS","2022","Unknown","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","London","Female","55","[c]","37730","35050"
"New entrant CS","2022","Unknown","Project Delivery","London","Male","40","[c]","37740","35050"
"New entrant CS","2022","Unknown","Project Delivery","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Outside London","Male","90","[c]","29440","26350"
"New entrant CS","2022","Unknown","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","London","Female","25","[c]","[c]","[c]"
