"Status","Year","Age","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Human Resources","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Female","Unknown","35","[c]","38330","31210"
"New entrant CS","2022","40-49","Human Resources","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inspector of Education and Training","Female","Heterosexual / straight","45","[c]","56230","46360"
"New entrant CS","2022","40-49","Inspector of Education and Training","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inspector of Education and Training","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Female","Heterosexual / straight","110","[c]","49880","50500"
"New entrant CS","2022","40-49","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Male","Heterosexual / straight","50","[c]","50430","50500"
"New entrant CS","2022","40-49","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","Female","Heterosexual / straight","35","[c]","48810","38160"
"New entrant CS","2022","40-49","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Delivery","Female","Heterosexual / straight","2400","[c]","28170","26310"
"New entrant CS","2022","40-49","Operational Delivery","Female","LGBO","130","[c]","29920","26950"
"New entrant CS","2022","40-49","Operational Delivery","Female","Undeclared","125","[c]","29560","27570"
"New entrant CS","2022","40-49","Operational Delivery","Female","Unknown","1150","[c]","27570","24880"
"New entrant CS","2022","40-49","Operational Delivery","Male","Heterosexual / straight","1325","[c]","28970","26590"
"New entrant CS","2022","40-49","Operational Delivery","Male","LGBO","130","[c]","27560","24960"
"New entrant CS","2022","40-49","Operational Delivery","Male","Undeclared","100","[c]","33470","27570"
"New entrant CS","2022","40-49","Operational Delivery","Male","Unknown","700","[c]","28790","25120"
"New entrant CS","2022","40-49","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other","Female","Heterosexual / straight","165","[c]","30290","26350"
"New entrant CS","2022","40-49","Other","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other","Female","Unknown","50","[c]","29030","25330"
"New entrant CS","2022","40-49","Other","Male","Heterosexual / straight","155","[c]","34150","26350"
"New entrant CS","2022","40-49","Other","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other","Male","Unknown","60","[c]","31690","26350"
"New entrant CS","2022","40-49","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Policy","Female","Heterosexual / straight","200","[c]","42820","39750"
"New entrant CS","2022","40-49","Policy","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Policy","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Policy","Female","Unknown","35","[c]","42700","40800"
"New entrant CS","2022","40-49","Policy","Male","Heterosexual / straight","125","[c]","42580","39600"
"New entrant CS","2022","40-49","Policy","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Policy","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Policy","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Female","Heterosexual / straight","85","[c]","42270","39900"
"New entrant CS","2022","40-49","Project Delivery","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Female","Unknown","45","[c]","39700","37300"
"New entrant CS","2022","40-49","Project Delivery","Male","Heterosexual / straight","80","[c]","42460","39580"
"New entrant CS","2022","40-49","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Female","Heterosexual / straight","40","[c]","36500","33000"
"New entrant CS","2022","40-49","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Male","Heterosexual / straight","70","[c]","43650","40000"
"New entrant CS","2022","40-49","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Science and Engineering","Female","Heterosexual / straight","75","[c]","38370","36330"
