"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Digital, Culture, Media and Sport","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","SEO/HEO","Female","30","[c]","36200","37510"
"Leaver Dept.","2022","65+","Department of Health and Social Care","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Justice","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Justice","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","AA/AO","Female","40","[c]","18880","18310"
"New entrant CS","2022","16-19","Department for Transport","AA/AO","Male","40","[c]","19450","18310"
"New entrant CS","2022","16-19","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","AA/AO","Female","70","[c]","21700","21260"
"New entrant CS","2022","16-19","Department for Work and Pensions","AA/AO","Male","55","[c]","21570","21260"
"New entrant CS","2022","16-19","Department for Work and Pensions","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","AA/AO","Female","55","[c]","21330","21250"
"New entrant CS","2022","16-19","HM Revenue and Customs","AA/AO","Male","65","[c]","21510","21250"
"New entrant CS","2022","16-19","HM Revenue and Customs","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Treasury","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Treasury","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","EO","Male","55","[c]","17730","17140"
"New entrant CS","2022","16-19","Ministry of Defence","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","AA/AO","Female","125","[c]","23030","23140"
"New entrant CS","2022","16-19","Ministry of Justice","AA/AO","Male","75","[c]","22990","23140"
"New entrant CS","2022","16-19","Ministry of Justice","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","AA/AO","Female","30","[c]","21300","21050"
"New entrant CS","2022","16-19","Scottish Government","AA/AO","Male","35","[c]","21390","21050"
"New entrant CS","2022","16-19","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","AA/AO","Female","180","[c]","21580","21720"
"New entrant CS","2022","20-29","Attorney General's Departments","AA/AO","Male","50","[c]","21340","20740"
"New entrant CS","2022","20-29","Attorney General's Departments","EO","Female","135","[c]","26800","26950"
"New entrant CS","2022","20-29","Attorney General's Departments","EO","Male","55","[c]","26990","26950"
"New entrant CS","2022","20-29","Attorney General's Departments","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","SEO/HEO","Female","45","[c]","39910","40000"
"New entrant CS","2022","20-29","Attorney General's Departments","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","AA/AO","Female","65","[c]","20600","21050"
"New entrant CS","2022","20-29","Cabinet Office","AA/AO","Male","50","[c]","20290","20330"
"New entrant CS","2022","20-29","Cabinet Office","EO","Female","95","[c]","26050","27500"
"New entrant CS","2022","20-29","Cabinet Office","EO","Male","75","[c]","25710","25520"
"New entrant CS","2022","20-29","Cabinet Office","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","SEO/HEO","Female","430","[c]","29540","28000"
"New entrant CS","2022","20-29","Cabinet Office","SEO/HEO","Male","300","[c]","30140","28000"
"New entrant CS","2022","20-29","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
