"Status","Year","Function_of_post","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","Female","Heterosexual / straight","40","[c]","38980","34550"
"New entrant CS","2022","Property","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","Male","Heterosexual / straight","45","[c]","37280","32000"
"New entrant CS","2022","Property","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","Male","Unknown","40","[c]","36350","29610"
"New entrant CS","2022","Property","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outside London","Female","Heterosexual / straight","225","[c]","30810","26030"
"New entrant CS","2022","Property","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outside London","Female","Unknown","185","[c]","25740","22010"
"New entrant CS","2022","Property","Outside London","Male","Heterosexual / straight","270","[c]","35580","33000"
"New entrant CS","2022","Property","Outside London","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outside London","Male","Unknown","185","[c]","31290","25000"
"New entrant CS","2022","Property","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Female","Heterosexual / straight","35","[c]","33230","30750"
"New entrant CS","2022","Security","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Male","Heterosexual / straight","45","[c]","36570","30200"
"New entrant CS","2022","Security","London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Male","Unknown","45","[c]","30530","28700"
"New entrant CS","2022","Security","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Outside London","Female","Heterosexual / straight","95","[c]","27040","23880"
"New entrant CS","2022","Security","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Outside London","Female","Unknown","50","[c]","25620","23850"
"New entrant CS","2022","Security","Outside London","Male","Heterosexual / straight","275","[c]","28770","25000"
"New entrant CS","2022","Security","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Security","Outside London","Male","Unknown","220","[c]","26540","25000"
"New entrant CS","2022","Security","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Female","Heterosexual / straight","175","[c]","34880","31060"
"New entrant CS","2022","Unknown","London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Female","Unknown","435","[c]","32900","28650"
"New entrant CS","2022","Unknown","London","Male","Heterosexual / straight","130","[c]","36940","34320"
"New entrant CS","2022","Unknown","London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Male","Unknown","405","[c]","36040","31060"
"New entrant CS","2022","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","Female","Heterosexual / straight","1970","[c]","30160","27230"
"New entrant CS","2022","Unknown","Outside London","Female","LGBO","220","[c]","29090","27230"
"New entrant CS","2022","Unknown","Outside London","Female","Undeclared","130","[c]","31060","27230"
"New entrant CS","2022","Unknown","Outside London","Female","Unknown","2190","[c]","28520","24880"
"New entrant CS","2022","Unknown","Outside London","Male","Heterosexual / straight","1545","[c]","30760","27230"
"New entrant CS","2022","Unknown","Outside London","Male","LGBO","185","[c]","29790","27230"
"New entrant CS","2022","Unknown","Outside London","Male","Undeclared","110","[c]","30700","27230"
"New entrant CS","2022","Unknown","Outside London","Male","Unknown","1835","[c]","29590","25710"
"New entrant CS","2022","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Female","Unknown","50","[c]","24660","16190"
"New entrant CS","2022","Unknown","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Male","Unknown","130","[c]","21400","16190"
"New entrant CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-15, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","","",""
"","Home Office, Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
