"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","HEO","Unknown","55","[c]","34050","34260"
"New entrant CS","2022","Unknown","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","EO","Unknown","40","[c]","27940","27570"
"New entrant CS","2022","Unknown","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","EO","Unknown","170","[c]","27240","27570"
"New entrant CS","2022","Unknown","Digital, Data and Technology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","G6","Unknown","35","[c]","69260","68700"
"New entrant CS","2022","Unknown","Digital, Data and Technology","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","G7","Unknown","130","[c]","56070","56550"
"New entrant CS","2022","Unknown","Digital, Data and Technology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","HEO","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","HEO","Unknown","170","[c]","33050","33080"
"New entrant CS","2022","Unknown","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","SEO","Unknown","150","[c]","40790","40180"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","HEO","Unknown","45","[c]","32830","32480"
"New entrant CS","2022","Unknown","Economics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","AO","Unknown","30","[c]","21170","21250"
"New entrant CS","2022","Unknown","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","EO","Unknown","60","[c]","24150","25000"
"New entrant CS","2022","Unknown","Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","HEO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","HEO","Unknown","50","[c]","32210","32190"
"New entrant CS","2022","Unknown","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","SEO","Unknown","65","[c]","40470","40180"
"New entrant CS","2022","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","AO","Unknown","45","[c]","21630","21170"
"New entrant CS","2022","Unknown","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","EO","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","EO","Unknown","50","[c]","24850","26250"
"New entrant CS","2022","Unknown","Human Resources","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","HEO","Unknown","40","[c]","31080","30450"
"New entrant CS","2022","Unknown","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
