"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Asian","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Tax","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Tax","Outside London","115","[c]","26710","26590"
"New entrant CS","2022","30-39","Asian","Unknown","London","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","Outside London","85","[c]","29170","27400"
"New entrant CS","2022","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data and Technology","Outside London","35","[c]","35190","33370"
"New entrant CS","2022","30-39","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Operational Delivery","London","165","[c]","30360","31060"
"New entrant CS","2022","30-39","Black","Operational Delivery","Outside London","245","[c]","25360","24980"
"New entrant CS","2022","30-39","Black","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Other","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Policy","London","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Policy","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Project Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Science and Engineering","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Science and Engineering","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Tax","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Tax","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Operational Delivery","London","50","[c]","34550","31060"
"New entrant CS","2022","30-39","Mixed","Operational Delivery","Outside London","170","[c]","25620","24090"
"New entrant CS","2022","30-39","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Other","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Policy","London","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Policy","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
