"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","Heterosexual / straight","120","[c]","20640","21170"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","EO","Heterosexual / straight","275","[c]","26330","26350"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","Heterosexual / straight","355","[c]","55260","54270"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","LGBO","30","[c]","55250","54140"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Heterosexual / straight","620","[c]","36090","35900"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","LGBO","55","[c]","34640","33080"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Undeclared","50","[c]","35230","33330"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","AA/AO","Heterosexual / straight","80","[c]","21250","21250"
"New entrant CS","2022","Declared non-disabled","Finance","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","EO","Heterosexual / straight","140","[c]","25530","26130"
"New entrant CS","2022","Declared non-disabled","Finance","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","G6/G7","Heterosexual / straight","65","[c]","55430","54170"
"New entrant CS","2022","Declared non-disabled","Finance","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SEO/HEO","Heterosexual / straight","195","[c]","36820","36500"
"New entrant CS","2022","Declared non-disabled","Finance","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","AA/AO","Heterosexual / straight","125","[c]","21250","21300"
"New entrant CS","2022","Declared non-disabled","Grants Management","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","AA/AO","Unknown","310","[c]","21220","21300"
"New entrant CS","2022","Declared non-disabled","Grants Management","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","AA/AO","Heterosexual / straight","160","[c]","21400","21170"
"New entrant CS","2022","Declared non-disabled","Human Resources","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","EO","Heterosexual / straight","180","[c]","26240","26590"
"New entrant CS","2022","Declared non-disabled","Human Resources","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","G6/G7","Heterosexual / straight","90","[c]","54670","53500"
"New entrant CS","2022","Declared non-disabled","Human Resources","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SEO/HEO","Heterosexual / straight","235","[c]","34510","33080"
"New entrant CS","2022","Declared non-disabled","Human Resources","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","AA/AO","Heterosexual / straight","180","[c]","21240","21250"
"New entrant CS","2022","Declared non-disabled","Legal","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","EO","Heterosexual / straight","185","[c]","27050","26950"
"New entrant CS","2022","Declared non-disabled","Legal","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","G6/G7","Heterosexual / straight","260","[c]","53540","50500"
"New entrant CS","2022","Declared non-disabled","Legal","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","SEO/HEO","Heterosexual / straight","150","[c]","40440","41750"
"New entrant CS","2022","Declared non-disabled","Legal","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","AA/AO","Heterosexual / straight","8005","[c]","22250","21260"
"New entrant CS","2022","Declared non-disabled","No function","AA/AO","LGBO","785","[c]","22100","21260"
"New entrant CS","2022","Declared non-disabled","No function","AA/AO","Undeclared","380","[c]","22020","21260"
"New entrant CS","2022","Declared non-disabled","No function","AA/AO","Unknown","240","[c]","20850","21250"
"New entrant CS","2022","Declared non-disabled","No function","EO","Heterosexual / straight","4430","[c]","27510","27570"
"New entrant CS","2022","Declared non-disabled","No function","EO","LGBO","390","[c]","27130","27570"
"New entrant CS","2022","Declared non-disabled","No function","EO","Undeclared","220","[c]","27230","27570"
"New entrant CS","2022","Declared non-disabled","No function","EO","Unknown","40","[c]","26270","26590"
"New entrant CS","2022","Declared non-disabled","No function","G6/G7","Heterosexual / straight","780","[c]","56130","53130"
"New entrant CS","2022","Declared non-disabled","No function","G6/G7","LGBO","70","[c]","57210","53380"
"New entrant CS","2022","Declared non-disabled","No function","G6/G7","Undeclared","60","[c]","54960","52180"
"New entrant CS","2022","Declared non-disabled","No function","G6/G7","Unknown","40","[c]","52450","51000"
"New entrant CS","2022","Declared non-disabled","No function","SCS level","Heterosexual / straight","70","[c]","91310","89860"
"New entrant CS","2022","Declared non-disabled","No function","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","SEO/HEO","Heterosexual / straight","3045","[c]","34790","33080"
"New entrant CS","2022","Declared non-disabled","No function","SEO/HEO","LGBO","330","[c]","34390","33210"
"New entrant CS","2022","Declared non-disabled","No function","SEO/HEO","Undeclared","220","[c]","34350","33570"
