"Status","Year","Age","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Policy","Outside London","Female","385","[c]","29600","29180"
"New entrant CS","2022","20-29","Policy","Outside London","Male","260","[c]","29690","29320"
"New entrant CS","2022","20-29","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","London","Female","100","[c]","34170","34020"
"New entrant CS","2022","20-29","Project Delivery","London","Male","60","[c]","35180","34710"
"New entrant CS","2022","20-29","Project Delivery","Outside London","Female","130","[c]","28950","27010"
"New entrant CS","2022","20-29","Project Delivery","Outside London","Male","130","[c]","28110","25120"
"New entrant CS","2022","20-29","Property","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","London","Male","35","[c]","30510","29000"
"New entrant CS","2022","20-29","Property","Outside London","Female","115","[c]","27600","25000"
"New entrant CS","2022","20-29","Property","Outside London","Male","90","[c]","27910","26030"
"New entrant CS","2022","20-29","Psychology","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Psychology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Psychology","Outside London","Female","110","[c]","25630","27380"
"New entrant CS","2022","20-29","Psychology","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Psychology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Psychology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","London","Female","50","[c]","29810","31170"
"New entrant CS","2022","20-29","Science and Engineering","London","Male","30","[c]","32800","32330"
"New entrant CS","2022","20-29","Science and Engineering","Outside London","Female","285","[c]","26410","26370"
"New entrant CS","2022","20-29","Science and Engineering","Outside London","Male","430","[c]","26870","26370"
"New entrant CS","2022","20-29","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Outside London","Female","45","[c]","24200","23540"
"New entrant CS","2022","20-29","Security","Outside London","Male","160","[c]","25010","24860"
"New entrant CS","2022","20-29","Social Research","London","Female","60","[c]","34160","33650"
"New entrant CS","2022","20-29","Social Research","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","Outside London","Female","90","[c]","31290","30710"
"New entrant CS","2022","20-29","Social Research","Outside London","Male","35","[c]","30230","30710"
"New entrant CS","2022","20-29","Statistics","London","Female","55","[c]","28070","26250"
"New entrant CS","2022","20-29","Statistics","London","Male","75","[c]","30860","30100"
"New entrant CS","2022","20-29","Statistics","Outside London","Female","65","[c]","29680","30710"
"New entrant CS","2022","20-29","Statistics","Outside London","Male","75","[c]","29140","30210"
"New entrant CS","2022","20-29","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Tax","London","Female","55","[c]","34250","37610"
"New entrant CS","2022","20-29","Tax","London","Male","50","[c]","33700","30750"
"New entrant CS","2022","20-29","Tax","Outside London","Female","520","[c]","26080","26590"
"New entrant CS","2022","20-29","Tax","Outside London","Male","515","[c]","26370","26590"
"New entrant CS","2022","20-29","Unknown","London","Female","520","[c]","30380","28000"
"New entrant CS","2022","20-29","Unknown","London","Male","380","[c]","31480","28000"
"New entrant CS","2022","20-29","Unknown","Outside London","Female","1320","[c]","26840","27230"
"New entrant CS","2022","20-29","Unknown","Outside London","Male","960","[c]","26440","26590"
"New entrant CS","2022","20-29","Unknown","Unknown","Female","70","[c]","28420","28000"
"New entrant CS","2022","20-29","Unknown","Unknown","Male","70","[c]","30380","28000"
"New entrant CS","2022","20-29","Veterinarian","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Outside London","Female","105","[c]","31710","30730"
"New entrant CS","2022","30-39","Commercial","Outside London","Male","70","[c]","35030","34000"
"New entrant CS","2022","30-39","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","London","Female","50","[c]","43550","41750"
"New entrant CS","2022","30-39","Communications","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Outside London","Female","50","[c]","36200","36190"
"New entrant CS","2022","30-39","Communications","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Outside London","Female","110","[c]","25670","27570"
"New entrant CS","2022","30-39","Counter Fraud","Outside London","Male","60","[c]","26020","27570"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","London","Female","90","[c]","45690","43810"
"New entrant CS","2022","30-39","Digital, Data and Technology","London","Male","115","[c]","47250","42830"
"New entrant CS","2022","30-39","Digital, Data and Technology","Outside London","Female","225","[c]","36350","33840"
"New entrant CS","2022","30-39","Digital, Data and Technology","Outside London","Male","415","[c]","37540","36050"
"New entrant CS","2022","30-39","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","London","Female","45","[c]","43650","40650"
"New entrant CS","2022","30-39","Finance","London","Male","40","[c]","42460","42130"
"New entrant CS","2022","30-39","Finance","Outside London","Female","140","[c]","34390","30450"
"New entrant CS","2022","30-39","Finance","Outside London","Male","105","[c]","37400","36050"
"New entrant CS","2022","30-39","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","London","Female","60","[c]","39160","34710"
"New entrant CS","2022","30-39","Human Resources","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Outside London","Female","140","[c]","32130","30130"
"New entrant CS","2022","30-39","Human Resources","Outside London","Male","65","[c]","36510","30450"
"New entrant CS","2022","30-39","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","London","Female","105","[c]","48670","50500"
"New entrant CS","2022","30-39","Legal","London","Male","60","[c]","47550","50500"
"New entrant CS","2022","30-39","Legal","Outside London","Female","100","[c]","43100","41750"
"New entrant CS","2022","30-39","Legal","Outside London","Male","60","[c]","40370","41750"
"New entrant CS","2022","30-39","Medicine","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Outside London","Female","75","[c]","43090","35000"
"New entrant CS","2022","30-39","Medicine","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","London","Female","670","[c]","33680","31060"
"New entrant CS","2022","30-39","Operational Delivery","London","Male","430","[c]","33000","31060"
"New entrant CS","2022","30-39","Operational Delivery","Outside London","Female","4250","[c]","25320","23940"
"New entrant CS","2022","30-39","Operational Delivery","Outside London","Male","3135","[c]","25400","23870"
"New entrant CS","2022","30-39","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","Unknown","Female","40","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","London","Female","55","[c]","35490","31060"
"New entrant CS","2022","30-39","Other","London","Male","55","[c]","41220","34850"
"New entrant CS","2022","30-39","Other","Outside London","Female","275","[c]","26020","21260"
"New entrant CS","2022","30-39","Other","Outside London","Male","175","[c]","29150","25000"
"New entrant CS","2022","30-39","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","London","Female","260","[c]","43090","40030"
"New entrant CS","2022","30-39","Policy","London","Male","220","[c]","43790","40050"
"New entrant CS","2022","30-39","Policy","Outside London","Female","260","[c]","35330","35740"
"New entrant CS","2022","30-39","Policy","Outside London","Male","205","[c]","37380","36340"
"New entrant CS","2022","30-39","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
