"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Scottish Prison Service","Scotland","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Scotland","AO","50","[c]","24400","24400"
"New entrant CS","2022","Scottish Public Pensions Agency","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","London","EO","15","[c]","26480","26090"
"New entrant CS","2022","Serious Fraud Office","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scotland","AA","485","[c]","21270","21050"
"New entrant CS","2022","Social Security Scotland","Scotland","AO","30","[c]","24610","24400"
"New entrant CS","2022","Social Security Scotland","Scotland","EO","575","[c]","27420","27230"
"New entrant CS","2022","Social Security Scotland","Scotland","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Scotland","G7","20","[c]","51870","49860"
"New entrant CS","2022","Social Security Scotland","Scotland","HEO","195","[c]","32120","31540"
"New entrant CS","2022","Social Security Scotland","Scotland","SEO","75","[c]","40630","39660"
"New entrant CS","2022","Standards and Testing Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scotland","AA","25","[c]","21090","21050"
"New entrant CS","2022","Student Awards Agency for Scotland","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","North West (England)","Unknown","25","[c]","39710","34750"
"New entrant CS","2022","Submarine Delivery Agency","Scotland","Unknown","15","[c]","40550","36900"
"New entrant CS","2022","Submarine Delivery Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","South West (England)","Unknown","195","[c]","34490","31500"
"New entrant CS","2022","Teaching Regulation Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","West Midlands (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","West Midlands (England)","EO","15","[c]","25000","25000"
"New entrant CS","2022","Teaching Regulation Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","North West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Scotland","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","West Midlands (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","West Midlands (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","AO","25","[c]","20750","20340"
"New entrant CS","2022","The National Archives","London","EO","15","[c]","23610","23100"
"New entrant CS","2022","The National Archives","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","HEO","25","[c]","29380","28150"
"New entrant CS","2022","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","SEO","25","[c]","41950","43500"
"New entrant CS","2022","Transport Scotland","Scotland","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Scotland","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Scotland","HEO","20","[c]","31520","31540"
"New entrant CS","2022","Transport Scotland","Scotland","SEO","10","[c]","41080","39660"
"New entrant CS","2022","UK Debt Management Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","EO","30","[c]","29290","29000"
"New entrant CS","2022","UK Export Finance","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","G7","15","[c]","61070","61190"
"New entrant CS","2022","UK Export Finance","London","HEO","30","[c]","34640","33180"
"New entrant CS","2022","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","SEO","30","[c]","47100","47230"
"New entrant CS","2022","UK Export Finance","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","East Midlands (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","East Midlands (England)","EO","15","[c]","23710","23390"
"New entrant CS","2022","UK Health Security Agency","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","East Midlands (England)","HEO","30","[c]","30610","28590"
"New entrant CS","2022","UK Health Security Agency","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","East Midlands (England)","SEO","20","[c]","38210","36330"
"New entrant CS","2022","UK Health Security Agency","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","East of England","AO","30","[c]","21960","21820"
"New entrant CS","2022","UK Health Security Agency","East of England","EO","20","[c]","25470","25010"
"New entrant CS","2022","UK Health Security Agency","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","East of England","G7","10","[c]","50830","50730"
"New entrant CS","2022","UK Health Security Agency","East of England","HEO","15","[c]","31250","30460"
"New entrant CS","2022","UK Health Security Agency","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","East of England","SEO","25","[c]","39480","38200"
"New entrant CS","2022","UK Health Security Agency","London","AA","20","[c]","22350","22350"
"New entrant CS","2022","UK Health Security Agency","London","AO","65","[c]","24200","23780"
"New entrant CS","2022","UK Health Security Agency","London","EO","240","[c]","26950","26880"
"New entrant CS","2022","UK Health Security Agency","London","G6","55","[c]","65020","65310"
"New entrant CS","2022","UK Health Security Agency","London","G7","135","[c]","52990","52610"
"New entrant CS","2022","UK Health Security Agency","London","HEO","240","[c]","32210","32330"
"New entrant CS","2022","UK Health Security Agency","London","SCS level","45","[c]","102030","86720"
"New entrant CS","2022","UK Health Security Agency","London","SEO","180","[c]","39940","40070"
"New entrant CS","2022","UK Health Security Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","North East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","North East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","North East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","North West (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","North West (England)","AO","20","[c]","20140","19880"
"New entrant CS","2022","UK Health Security Agency","North West (England)","EO","15","[c]","23910","23390"
"New entrant CS","2022","UK Health Security Agency","North West (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","North West (England)","G7","10","[c]","48970","48860"
"New entrant CS","2022","UK Health Security Agency","North West (England)","HEO","15","[c]","31330","31090"
"New entrant CS","2022","UK Health Security Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","North West (England)","SEO","10","[c]","37870","36330"
"New entrant CS","2022","UK Health Security Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Scotland","AO","[c]","[c]","[c]","[c]"
