"Status","Year","Function_of_post","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Levelling Up, Housing and Communities","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Transport","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","London","Unknown","35","[c]","33010","29000"
"New entrant CS","2022","Property","HM Revenue and Customs","Outside London","Heterosexual / straight","180","[c]","26720","25000"
"New entrant CS","2022","Property","HM Revenue and Customs","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","HM Revenue and Customs","Outside London","Unknown","235","[c]","25060","22010"
"New entrant CS","2022","Property","Ministry of Defence","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Outside London","Heterosexual / straight","130","[c]","31100","33000"
"New entrant CS","2022","Property","Ministry of Defence","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Outside London","Unknown","65","[c]","27330","26350"
"New entrant CS","2022","Property","Ministry of Defence","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Government","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Statistics Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Attorney General's Departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","Outside London","Heterosexual / straight","65","[c]","33040","32000"
"New entrant CS","2022","Security","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Competition and Markets Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department of Health and Social Care","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
