"Status","Year","Ethnicity","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","White","Defence Science and Technology Laboratory","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Science and Technology Laboratory","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Science and Technology Laboratory","Operational Research","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Science and Technology Laboratory","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Science and Technology Laboratory","Science and Engineering","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Science and Technology Laboratory","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","35","[c]","46750","53380"
"Leaver Dept.","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","245","[c]","46470","40220"
"Leaver Dept.","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Digital, Culture, Media and Sport","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Digital, Culture, Media and Sport","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Digital, Culture, Media and Sport","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Digital, Culture, Media and Sport","Policy","105","[c]","46420","51730"
"Leaver Dept.","2022","White","Department for Digital, Culture, Media and Sport","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Education (excl. agencies)","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Education (excl. agencies)","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Education (excl. agencies)","Digital, Data and Technology","35","[c]","48910","49860"
"Leaver Dept.","2022","White","Department for Education (excl. agencies)","Finance","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Education (excl. agencies)","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Education (excl. agencies)","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Education (excl. agencies)","Policy","140","[c]","45500","40300"
"Leaver Dept.","2022","White","Department for Education (excl. agencies)","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Education (excl. agencies)","Property","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Education (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","190","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","International Trade","40","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Social Research","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","95","[c]","43020","39600"
"Leaver Dept.","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Transport (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Transport (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Transport (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Transport (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Transport (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Transport (excl. agencies)","Unknown","140","[c]","45720","42470"
"Leaver Dept.","2022","White","Department for Work and Pensions (excl. agencies)","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Work and Pensions (excl. agencies)","Counter Fraud","55","[c]","28810","27570"
"Leaver Dept.","2022","White","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","65","[c]","40770","36560"
"Leaver Dept.","2022","White","Department for Work and Pensions (excl. agencies)","Finance","55","[c]","36510","35310"
"Leaver Dept.","2022","White","Department for Work and Pensions (excl. agencies)","Human Resources","30","[c]","37210","31990"
"Leaver Dept.","2022","White","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Work and Pensions (excl. agencies)","Operational Delivery","1290","[c]","27510","27570"
"Leaver Dept.","2022","White","Department for Work and Pensions (excl. agencies)","Other","185","[c]","28510","27570"
"Leaver Dept.","2022","White","Department for Work and Pensions (excl. agencies)","Policy","40","[c]","48450","42670"
"Leaver Dept.","2022","White","Department for Work and Pensions (excl. agencies)","Project Delivery","45","[c]","35520","31990"
"Leaver Dept.","2022","White","Department for Work and Pensions (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Work and Pensions (excl. agencies)","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Work and Pensions (excl. agencies)","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Work and Pensions (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department for Work and Pensions (excl. agencies)","Unknown","85","[c]","29980","27570"
"Leaver Dept.","2022","White","Department of Health and Social Care (excl. agencies)","Commercial","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department of Health and Social Care (excl. agencies)","Communications","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department of Health and Social Care (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department of Health and Social Care (excl. agencies)","Finance","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department of Health and Social Care (excl. agencies)","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department of Health and Social Care (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department of Health and Social Care (excl. agencies)","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department of Health and Social Care (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department of Health and Social Care (excl. agencies)","Policy","100","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department of Health and Social Care (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department of Health and Social Care (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department of Health and Social Care (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department of Health and Social Care (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Department of Health and Social Care (excl. agencies)","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Driver and Vehicle Licensing Agency","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Driver and Vehicle Licensing Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Driver and Vehicle Licensing Agency","Digital, Data and Technology","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Driver and Vehicle Licensing Agency","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Driver and Vehicle Licensing Agency","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Driver and Vehicle Licensing Agency","Operational Delivery","65","[c]","25010","21840"
"Leaver Dept.","2022","White","Driver and Vehicle Licensing Agency","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Driver and Vehicle Licensing Agency","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Driver and Vehicle Licensing Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Driver and Vehicle Licensing Agency","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Driver and Vehicle Standards Agency","Commercial","[c]","[c]","[c]","[c]"
