"Status","Year","Organisation","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","The National Archives","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SEO/HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SEO/HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","SEO/HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","SEO/HEO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","G6/G7","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","SEO/HEO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","EO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","G6/G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SEO/HEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SEO/HEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","AA/AO","Female","Heterosexual / straight","145","[c]","21520","20010"
"New entrant CS","2022","UK Health Security Agency","AA/AO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","AA/AO","Female","Undeclared","35","[c]","21410","20950"
"New entrant CS","2022","UK Health Security Agency","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","AA/AO","Male","Heterosexual / straight","50","[c]","21840","21820"
"New entrant CS","2022","UK Health Security Agency","AA/AO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","EO","Female","Heterosexual / straight","200","[c]","25580","25660"
"New entrant CS","2022","UK Health Security Agency","EO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","EO","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","EO","Female","Unknown","65","[c]","26710","27270"
"New entrant CS","2022","UK Health Security Agency","EO","Male","Heterosexual / straight","75","[c]","25600","26880"
"New entrant CS","2022","UK Health Security Agency","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","EO","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","EO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","G6/G7","Female","Heterosexual / straight","110","[c]","55410","52610"
"New entrant CS","2022","UK Health Security Agency","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","G6/G7","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","G6/G7","Female","Unknown","95","[c]","57030","53360"
"New entrant CS","2022","UK Health Security Agency","G6/G7","Male","Heterosexual / straight","55","[c]","55810","52610"
"New entrant CS","2022","UK Health Security Agency","G6/G7","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","G6/G7","Male","Unknown","65","[c]","55720","53360"
"New entrant CS","2022","UK Health Security Agency","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
