"Status","Year","Age","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Black","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Home Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
