"Status","Year","Disability","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","No function","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","The Insolvency Service","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","The National Archives","London","35","[c]","31360","28040"
"New entrant CS","2022","Declared non-disabled","No function","UK Health Security Agency","London","480","[c]","36370","32330"
"New entrant CS","2022","Declared non-disabled","No function","UK Health Security Agency","Outside London","710","[c]","32740","28590"
"New entrant CS","2022","Declared non-disabled","No function","UK Hydrographic Office","Outside London","40","[c]","26470","20420"
"New entrant CS","2022","Declared non-disabled","No function","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","UK Statistics Authority","Outside London","185","[c]","24260","19860"
"New entrant CS","2022","Declared non-disabled","No function","Vehicle Certification Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Water Services Regulation Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Water Services Regulation Authority","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Animal and Plant Health Agency","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Cabinet Office (excl. agencies)","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Cabinet Office (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Companies House","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Competition and Markets Authority","London","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Defence Equipment and Support","Outside London","455","[c]","32030","29000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Defence Science and Technology Laboratory","Outside London","100","[c]","30460","27010"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Department for International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Department for Transport (excl. agencies)","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Department for Transport (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Department for Work and Pensions (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Department for Work and Pensions (excl. agencies)","Outside London","35","[c]","24610","21260"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Driver and Vehicle Standards Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Estyn","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Government Legal Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","HM Land Registry","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","HM Revenue and Customs (excl. agencies)","London","35","[c]","46700","43430"
"New entrant CS","2022","Declared non-disabled","Project Delivery","HM Revenue and Customs (excl. agencies)","Outside London","65","[c]","39960","40180"
"New entrant CS","2022","Declared non-disabled","Project Delivery","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Intellectual Property Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Met Office","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Ministry of Defence (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Ministry of Defence (excl. agencies)","Outside London","105","[c]","37990","33000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Ministry of Justice (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Ministry of Justice (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Rural Payments Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Rural Payments Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Submarine Delivery Agency","Outside London","115","[c]","36940","33700"
"New entrant CS","2022","Declared non-disabled","Project Delivery","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","UK Export Finance","London","5","[c]","[c]","[c]"
