"Status","Year","Age","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","Female","30","[c]","44660","46360"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","London","Male","40","[c]","45020","38000"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Outside London","Female","30","[c]","31670","28680"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Outside London","Male","35","[c]","33940","30950"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Public Guardian","Outside London","Female","30","[c]","22110","20970"
"New entrant CS","2022","30-39","Office of the Public Guardian","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Scottish Charity Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Scottish Charity Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectorate","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectorate","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectorate","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectorate","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Public Health England","London","Female","30","[c]","39050","32330"
"New entrant CS","2022","30-39","Public Health England","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Public Health England","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Public Health England","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Registers of Scotland","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Registers of Scotland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Revenue Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Revenue Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Royal Fleet Auxiliary","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Rural Payments Agency","Outside London","Female","80","[c]","21810","21300"
"New entrant CS","2022","30-39","Rural Payments Agency","Outside London","Male","45","[c]","21950","21300"
"New entrant CS","2022","30-39","Scottish Courts and Tribunals Service","Outside London","Female","40","[c]","22050","22000"
"New entrant CS","2022","30-39","Scottish Courts and Tribunals Service","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Fiscal Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Fiscal Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Government (excl. agencies)","Outside London","Female","255","[c]","36830","31540"
"New entrant CS","2022","30-39","Scottish Government (excl. agencies)","Outside London","Male","200","[c]","35400","31540"
"New entrant CS","2022","30-39","Scottish Housing Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Housing Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Prison Service","Outside London","Female","50","[c]","23710","21640"
"New entrant CS","2022","30-39","Scottish Prison Service","Outside London","Male","65","[c]","22980","21640"
"New entrant CS","2022","30-39","Scottish Public Pensions Agency","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Public Pensions Agency","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Serious Fraud Office","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Security Scotland","Outside London","Female","255","[c]","28070","27230"
"New entrant CS","2022","30-39","Social Security Scotland","Outside London","Male","180","[c]","27630","27230"
"New entrant CS","2022","30-39","Standards and Testing Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Standards and Testing Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Standards and Testing Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Student Awards Agency for Scotland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Student Awards Agency for Scotland","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Submarine Delivery Agency","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Submarine Delivery Agency","Outside London","Male","40","[c]","37360","38000"
"New entrant CS","2022","30-39","Teaching Regulation Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Teaching Regulation Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The Insolvency Service","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The Insolvency Service","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The National Archives","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The National Archives","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Transport Scotland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Transport Scotland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Debt Management Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Health Security Agency","London","Female","185","[c]","40190","37510"
"New entrant CS","2022","30-39","UK Health Security Agency","London","Male","80","[c]","42150","37670"
"New entrant CS","2022","30-39","UK Health Security Agency","Outside London","Female","170","[c]","37140","36330"
"New entrant CS","2022","30-39","UK Health Security Agency","Outside London","Male","95","[c]","38130","36330"
"New entrant CS","2022","30-39","UK Hydrographic Office","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Hydrographic Office","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Space Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Space Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Space Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","Outside London","Female","125","[c]","31060","30710"
"New entrant CS","2022","30-39","UK Statistics Authority","Outside London","Male","95","[c]","34570","31540"
"New entrant CS","2022","30-39","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","Outside London","Female","55","[c]","26280","22010"
"New entrant CS","2022","30-39","Valuation Office Agency","Outside London","Male","45","[c]","24060","22010"
"New entrant CS","2022","30-39","Vehicle Certification Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Vehicle Certification Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinary Medicines Directorate","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinary Medicines Directorate","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Welsh Government (excl. agencies)","Outside London","Female","45","[c]","32920","31210"
"New entrant CS","2022","30-39","Welsh Government (excl. agencies)","Outside London","Male","40","[c]","34300","31210"
"New entrant CS","2022","30-39","Welsh Revenue Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Welsh Revenue Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Wilton Park","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Accountant in Bankruptcy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Accountant in Bankruptcy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Advisory, Conciliation and Arbitration Service","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Advisory, Conciliation and Arbitration Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","Outside London","Female","40","[c]","26760","24370"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","Outside London","Male","35","[c]","26910","24920"
