"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","Other ethnicity","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Other","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Planning","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Planning Inspectors","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Planning Inspectors","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Medicine","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Operational Delivery","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Operational Delivery","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Operational Delivery","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Operational Delivery","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Operational Delivery","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Operational Delivery","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Planning Inspectors","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Project Delivery","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Science and Engineering","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Science and Engineering","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Science and Engineering","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Science and Engineering","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Commercial","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Commercial","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Commercial","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Communications","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Digital, Data and Technology","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Digital, Data and Technology","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Finance","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Finance","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Operational Delivery","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Operational Delivery","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Operational Delivery","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Operational Delivery","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Operational Delivery","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Operational Delivery","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Policy","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Policy","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Policy","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Policy","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Policy","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Policy","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Project Delivery","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Commercial","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Commercial","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Commercial","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Commercial","HEO","[c]","[c]","[c]","[c]"
