"Status","Year","Disability","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Black","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Debt","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Debt","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Debt","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Debt","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Debt","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Digital, Data & Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Grants Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
