"Status","Year","Disability","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","AA","Unknown","65","[c]","20660","20890"
"New entrant CS","2022","Unknown","East Midlands (England)","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","AO","Unknown","355","[c]","21570","21250"
"New entrant CS","2022","Unknown","East Midlands (England)","EO","Heterosexual / straight","45","[c]","28500","27130"
"New entrant CS","2022","Unknown","East Midlands (England)","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","EO","Unknown","200","[c]","26390","26590"
"New entrant CS","2022","Unknown","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","HEO","Unknown","75","[c]","31890","33080"
"New entrant CS","2022","Unknown","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Unknown","Unknown","240","[c]","28170","26310"
"New entrant CS","2022","Unknown","East of England","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","AA","Unknown","95","[c]","20900","20890"
"New entrant CS","2022","Unknown","East of England","AO","Heterosexual / straight","40","[c]","22130","21680"
"New entrant CS","2022","Unknown","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","AO","Unknown","235","[c]","23680","23140"
"New entrant CS","2022","Unknown","East of England","EO","Heterosexual / straight","35","[c]","29530","28840"
"New entrant CS","2022","Unknown","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","EO","Unknown","145","[c]","27920","26350"
"New entrant CS","2022","Unknown","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","HEO","Unknown","35","[c]","31660","32030"
"New entrant CS","2022","Unknown","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
