"Status","Year","Age","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Unknown","Operational Delivery","Male","225","[c]","30640","30820"
"New entrant CS","2022","50-59","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Other","Female","80","[c]","26570","21170"
"New entrant CS","2022","50-59","Unknown","Other","Male","135","[c]","27650","26350"
"New entrant CS","2022","50-59","Unknown","Planning","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Planning","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Policy","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Policy","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Science and Engineering","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Female","450","[c]","32130","27570"
"New entrant CS","2022","50-59","Unknown","Unknown","Male","265","[c]","34660","27940"
"New entrant CS","2022","60-64","Analysis","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Counter Fraud","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Debt","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Debt","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Debt","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Debt","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Debt","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Debt","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Grants Management","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Grants Management","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Internal Audit","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Internal Audit","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Medicine","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Medicine","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Operational Delivery","Female","780","[c]","27190","25010"
"New entrant CS","2022","60-64","No function","Operational Delivery","Male","585","[c]","29170","27570"
"New entrant CS","2022","60-64","No function","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Policy","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Policy","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Science and Engineering","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Tax","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Tax","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Project Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Science and Engineering","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Property","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Property","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Operational Delivery","Male","45","[c]","32480","34630"
