"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Science and Engineering","North West (England)","15","[c]","41220","39000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Science and Engineering","Scotland","25","[c]","42310","44000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Science and Engineering","South East (England)","15","[c]","34040","31000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Science and Engineering","South West (England)","345","[c]","33650","32000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Project Delivery","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","Other","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Export Finance","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","Project Delivery","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","Project Delivery","Wales","20","[c]","36430","36840"
"New entrant CS","2022","Project Delivery","Water Services Regulation Authority","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Attorney General's Departments","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Attorney General's Departments","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Finance","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Finance","West Midlands (England)","15","[c]","49020","42300"
"New entrant CS","2022","Property","Cabinet Office","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Property","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Competition and Markets Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Competition and Markets Authority","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Digital, Culture, Media and Sport","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Property","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Property","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Property","North West (England)","20","[c]","34890","25000"
"New entrant CS","2022","Property","Department for Education","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Property","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Property","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Property","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Property","Yorkshire and The Humber","20","[c]","35010","25000"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Property","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Property","London","15","[c]","36690","32560"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Property","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Property","North West (England)","10","[c]","35740","28060"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Property","South East (England)","20","[c]","51730","52290"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Property","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Property","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Levelling Up, Housing and Communities","Operational Delivery","London","[c]","[c]","[c]","[c]"
