"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","Outside London","AO","90","[c]","21290","21250"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","Outside London","EO","45","[c]","26210","26590"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","Outside London","HEO","30","[c]","33020","33080"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","Outside London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","London","Unknown","60","[c]","35430","32040"
"New entrant CS","2022","Undeclared","Ministry of Justice","Outside London","AA","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","Outside London","AO","80","[c]","22490","21140"
"New entrant CS","2022","Undeclared","Ministry of Justice","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","Outside London","Unknown","230","[c]","28680","27250"
"New entrant CS","2022","Undeclared","Ministry of Justice","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","Outside London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","Outside London","AO","45","[c]","21560","22200"
"New entrant CS","2022","Unknown","Attorney General's Departments","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","London","AO","30","[c]","19840","18200"
"New entrant CS","2022","Unknown","Cabinet Office","London","EO","35","[c]","26480","27500"
"New entrant CS","2022","Unknown","Cabinet Office","London","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","London","G7","80","[c]","63530","64000"
"New entrant CS","2022","Unknown","Cabinet Office","London","HEO","410","[c]","28360","28000"
"New entrant CS","2022","Unknown","Cabinet Office","London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","Outside London","AO","30","[c]","20230","20330"
"New entrant CS","2022","Unknown","Cabinet Office","Outside London","EO","40","[c]","24870","25210"
"New entrant CS","2022","Unknown","Cabinet Office","Outside London","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","Outside London","G7","100","[c]","64550","65000"
"New entrant CS","2022","Unknown","Cabinet Office","Outside London","HEO","155","[c]","28450","28000"
"New entrant CS","2022","Unknown","Cabinet Office","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","Unknown","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","Unknown","HEO","65","[c]","28790","28000"
