"Status","Year","Age","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Unknown","Project Delivery","Unknown","85","[c]","38110","37930"
"New entrant CS","2022","30-39","Unknown","Property","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Property","Unknown","50","[c]","33970","32500"
"New entrant CS","2022","30-39","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Psychology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Science and Engineering","Unknown","30","[c]","33750","32000"
"New entrant CS","2022","30-39","Unknown","Security","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Security","Unknown","65","[c]","28150","25000"
"New entrant CS","2022","30-39","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Social Research","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Statistics","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Tax","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Tax","Unknown","250","[c]","27280","26590"
"New entrant CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","70","[c]","32710","27940"
"New entrant CS","2022","30-39","Unknown","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","870","[c]","35770","28000"
"New entrant CS","2022","30-39","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Counter Fraud","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Digital, Data and Technology","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Inspector of Education and Training","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Legal","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Operational Delivery","Heterosexual / straight","460","[c]","28700","27420"
"New entrant CS","2022","40-49","Declared disabled","Operational Delivery","LGBO","60","[c]","30430","27570"
"New entrant CS","2022","40-49","Declared disabled","Operational Delivery","Undeclared","40","[c]","26770","27570"
"New entrant CS","2022","40-49","Declared disabled","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Other","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Other","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Policy","Heterosexual / straight","35","[c]","42710","38730"
"New entrant CS","2022","40-49","Declared disabled","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Science and Engineering","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Tax","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Tax","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Heterosexual / straight","70","[c]","34210","31540"
"New entrant CS","2022","40-49","Declared disabled","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
