"Status","Year","Age","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Undeclared","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Cabinet Office","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Education","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Transport","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Transport","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Work and Pensions","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Work and Pensions","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Revenue and Customs","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Revenue and Customs","Male","40","[c]","22280","21250"
"New entrant CS","2022","16-19","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Home Office","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Home Office","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Ministry of Defence","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Ministry of Defence","Male","65","[c]","17310","17140"
"New entrant CS","2022","16-19","Unknown","Ministry of Justice","Female","55","[c]","22840","22470"
"New entrant CS","2022","16-19","Unknown","Ministry of Justice","Male","40","[c]","22430","21790"
"New entrant CS","2022","16-19","Unknown","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Scottish Government","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Scottish Government","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Attorney General's Departments","Female","40","[c]","25030","23770"
"New entrant CS","2022","20-29","Declared disabled","Attorney General's Departments","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Cabinet Office","Female","35","[c]","30050","27500"
"New entrant CS","2022","20-29","Declared disabled","Cabinet Office","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Female","35","[c]","31680","31970"
"New entrant CS","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Education","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Education","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Female","75","[c]","30110","29180"
"New entrant CS","2022","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Male","45","[c]","29310","29180"
"New entrant CS","2022","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for International Trade","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for International Trade","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Levelling Up, Housing and Communities","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
