"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Ministry of Defence","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Devon","AA/AO","40","[c]","23030","23540"
"New entrant CS","2022","Ministry of Defence","Devon","EO","20","[c]","28260","26350"
"New entrant CS","2022","Ministry of Defence","Devon","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Devon","SEO/HEO","20","[c]","33840","33000"
"New entrant CS","2022","Ministry of Defence","Devon","Unknown","30","[c]","29330","28280"
"New entrant CS","2022","Ministry of Defence","Dorset and Somerset","AA/AO","110","[c]","20850","20420"
"New entrant CS","2022","Ministry of Defence","Dorset and Somerset","EO","50","[c]","26050","26540"
"New entrant CS","2022","Ministry of Defence","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Dorset and Somerset","SEO/HEO","70","[c]","35830","33290"
"New entrant CS","2022","Ministry of Defence","East Anglia","AA/AO","95","[c]","22040","21170"
"New entrant CS","2022","Ministry of Defence","East Anglia","EO","45","[c]","26720","26350"
"New entrant CS","2022","Ministry of Defence","East Anglia","G6/G7","15","[c]","69620","71240"
"New entrant CS","2022","Ministry of Defence","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","East Anglia","SEO/HEO","45","[c]","35870","33000"
"New entrant CS","2022","Ministry of Defence","East Wales","AA/AO","30","[c]","20880","20750"
"New entrant CS","2022","Ministry of Defence","East Wales","EO","10","[c]","26880","26350"
"New entrant CS","2022","Ministry of Defence","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","East Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","East Yorkshire and Northern Lincolnshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","East Yorkshire and Northern Lincolnshire","EO","15","[c]","26350","26350"
"New entrant CS","2022","Ministry of Defence","Eastern Scotland","AA/AO","15","[c]","20720","20960"
"New entrant CS","2022","Ministry of Defence","Eastern Scotland","EO","15","[c]","25120","26350"
"New entrant CS","2022","Ministry of Defence","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Eastern Scotland","SEO/HEO","25","[c]","35900","33590"
"New entrant CS","2022","Ministry of Defence","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Essex","AA/AO","15","[c]","23280","25000"
"New entrant CS","2022","Ministry of Defence","Essex","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Essex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Essex","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","220","[c]","20630","21170"
"New entrant CS","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","490","[c]","22850","23490"
"New entrant CS","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","130","[c]","55890","54000"
"New entrant CS","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","735","[c]","34210","33000"
"New entrant CS","2022","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","170","[c]","35470","32000"
"New entrant CS","2022","Ministry of Defence","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Hampshire and Isle of Wight","AA/AO","140","[c]","21630","21170"
"New entrant CS","2022","Ministry of Defence","Hampshire and Isle of Wight","EO","115","[c]","24890","26350"
"New entrant CS","2022","Ministry of Defence","Hampshire and Isle of Wight","G6/G7","65","[c]","53880","53110"
"New entrant CS","2022","Ministry of Defence","Hampshire and Isle of Wight","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Hampshire and Isle of Wight","SEO/HEO","240","[c]","31830","32000"
"New entrant CS","2022","Ministry of Defence","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","AA/AO","25","[c]","21590","21170"
"New entrant CS","2022","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","EO","15","[c]","24300","24180"
"New entrant CS","2022","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Highlands and Islands","AA/AO","25","[c]","22830","21170"
"New entrant CS","2022","Ministry of Defence","Highlands and Islands","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Highlands and Islands","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Inner London - West","AA/AO","45","[c]","25840","25640"
"New entrant CS","2022","Ministry of Defence","Inner London - West","EO","60","[c]","28580","27340"
"New entrant CS","2022","Ministry of Defence","Inner London - West","G6/G7","20","[c]","60350","58550"
"New entrant CS","2022","Ministry of Defence","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Inner London - West","SEO/HEO","120","[c]","40600","41500"
"New entrant CS","2022","Ministry of Defence","Kent","AA/AO","15","[c]","21780","23660"
"New entrant CS","2022","Ministry of Defence","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lancashire","AA/AO","35","[c]","21110","21170"
"New entrant CS","2022","Ministry of Defence","Lancashire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","AA/AO","10","[c]","19070","19010"
"New entrant CS","2022","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lincolnshire","AA/AO","40","[c]","20810","19810"
"New entrant CS","2022","Ministry of Defence","Lincolnshire","EO","30","[c]","26090","26350"
"New entrant CS","2022","Ministry of Defence","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Lincolnshire","SEO/HEO","35","[c]","35280","33000"
"New entrant CS","2022","Ministry of Defence","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Merseyside","EO","10","[c]","26350","26350"
"New entrant CS","2022","Ministry of Defence","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Yorkshire","AA/AO","50","[c]","22710","21170"
"New entrant CS","2022","Ministry of Defence","North Yorkshire","EO","15","[c]","29280","29350"
"New entrant CS","2022","Ministry of Defence","North Yorkshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North Yorkshire","SEO/HEO","30","[c]","36190","33590"
"New entrant CS","2022","Ministry of Defence","Northern Ireland","AA/AO","25","[c]","20090","19810"
"New entrant CS","2022","Ministry of Defence","Northern Ireland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Northumberland, and Tyne and Wear","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Outer London - West and North West","EO","40","[c]","26250","28700"
"New entrant CS","2022","Ministry of Defence","Outer London - West and North West","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","SEO/HEO","30","[c]","38110","37990"
"New entrant CS","2022","Ministry of Defence","Shropshire and Staffordshire","AA/AO","35","[c]","21820","21170"
"New entrant CS","2022","Ministry of Defence","Shropshire and Staffordshire","EO","60","[c]","27410","26350"
"New entrant CS","2022","Ministry of Defence","Shropshire and Staffordshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Shropshire and Staffordshire","SEO/HEO","45","[c]","36630","33700"
"New entrant CS","2022","Ministry of Defence","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Southern Scotland","EO","15","[c]","19000","17930"
"New entrant CS","2022","Ministry of Defence","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Surrey, East and West Sussex","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","SEO/HEO","10","[c]","37030","37000"
"New entrant CS","2022","Ministry of Defence","Unknown","Unknown","155","[c]","20740","16190"
"New entrant CS","2022","Ministry of Defence","West Central Scotland","AA/AO","110","[c]","23680","23540"
"New entrant CS","2022","Ministry of Defence","West Central Scotland","EO","25","[c]","26150","26350"
"New entrant CS","2022","Ministry of Defence","West Central Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Central Scotland","SEO/HEO","40","[c]","37350","33000"
"New entrant CS","2022","Ministry of Defence","West Central Scotland","Unknown","10","[c]","41920","35150"
"New entrant CS","2022","Ministry of Defence","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Wales and The Valleys","AA/AO","15","[c]","21130","21170"
"New entrant CS","2022","Ministry of Defence","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bedfordshire and Hertfordshire","AA/AO","195","[c]","25430","28140"
"New entrant CS","2022","Ministry of Justice","Bedfordshire and Hertfordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bedfordshire and Hertfordshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Bedfordshire and Hertfordshire","Unknown","165","[c]","28680","26310"
"New entrant CS","2022","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","320","[c]","25510","28140"
"New entrant CS","2022","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","EO","10","[c]","25150","24620"
"New entrant CS","2022","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","25","[c]","31630","30450"
"New entrant CS","2022","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Unknown","300","[c]","28680","24270"
"New entrant CS","2022","Ministry of Justice","Cheshire","AA/AO","140","[c]","21900","23140"
"New entrant CS","2022","Ministry of Justice","Cheshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cheshire","SEO/HEO","10","[c]","31080","31190"
"New entrant CS","2022","Ministry of Justice","Cheshire","Unknown","115","[c]","26290","24800"
"New entrant CS","2022","Ministry of Justice","Cornwall and Isles of Scilly","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cornwall and Isles of Scilly","Unknown","50","[c]","27860","24850"
"New entrant CS","2022","Ministry of Justice","Cumbria","AA/AO","20","[c]","20640","20370"
"New entrant CS","2022","Ministry of Justice","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Cumbria","Unknown","75","[c]","28100","27480"
"New entrant CS","2022","Ministry of Justice","Derbyshire and Nottinghamshire","AA/AO","360","[c]","21690","20970"
"New entrant CS","2022","Ministry of Justice","Derbyshire and Nottinghamshire","EO","30","[c]","24740","24620"
"New entrant CS","2022","Ministry of Justice","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Derbyshire and Nottinghamshire","SEO/HEO","30","[c]","31310","30450"
"New entrant CS","2022","Ministry of Justice","Derbyshire and Nottinghamshire","Unknown","345","[c]","27740","25480"
"New entrant CS","2022","Ministry of Justice","Devon","AA/AO","150","[c]","21990","23140"
"New entrant CS","2022","Ministry of Justice","Devon","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Devon","SEO/HEO","15","[c]","34130","31790"
"New entrant CS","2022","Ministry of Justice","Devon","Unknown","170","[c]","26960","24800"
"New entrant CS","2022","Ministry of Justice","Dorset and Somerset","AA/AO","130","[c]","22550","20970"
"New entrant CS","2022","Ministry of Justice","Dorset and Somerset","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
