"Status","Year","Age","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Cabinet Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Transport","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Transport","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Work and Pensions","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department for Work and Pensions","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Revenue and Customs","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Revenue and Customs","Male","40","[c]","22210","21250"
"New entrant CS","2022","16-19","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Home Office","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Home Office","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Ministry of Defence","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Ministry of Defence","Male","70","[c]","17540","17140"
"New entrant CS","2022","16-19","Unknown","Ministry of Justice","Female","55","[c]","22830","21790"
"New entrant CS","2022","16-19","Unknown","Ministry of Justice","Male","40","[c]","22430","21790"
"New entrant CS","2022","16-19","Unknown","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Scottish Government","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Scottish Government","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Attorney General's Departments","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Transport","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Transport","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department for Work and Pensions","Female","50","[c]","22600","21260"
"New entrant CS","2022","16-19","White","Department for Work and Pensions","Male","35","[c]","22090","21260"
"New entrant CS","2022","16-19","White","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","HM Revenue and Customs","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","HM Revenue and Customs","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Home Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Ministry of Defence","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Ministry of Defence","Male","30","[c]","19540","19460"
"New entrant CS","2022","16-19","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Ministry of Justice","Female","70","[c]","23300","23140"
"New entrant CS","2022","16-19","White","Ministry of Justice","Male","35","[c]","23510","23140"
"New entrant CS","2022","16-19","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Scottish Government","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Scottish Government","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","UK Statistics Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","UK Statistics Authority","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
